"","gameID","roundID","playerID","guess","idx","treatmentName","nSquirrels","nRabbits"
"69","01HN8VW75MDMST7DFQ9EYCHE3V","01HN8X3AWT6GG1ZTMX5DSCTEA7","01HN8X1D7F07ZPSDRJP27M2VZN",45,8,"experiment2-slider-0.7",0,0
"70","01HN8VW75MDMST7DFQ9EYCHE3V","01HN8X3AWWXJ5VCP5DM6PA1G2E","01HN8WWPMZW3EB9T9KD3DGEP9D",37,9,"experiment2-slider-0.7",4,3
"71","01HN8VW75MDMST7DFQ9EYCHE3V","01HN8X3AWWXJ5VCP5DM6PA1G2E","01HN8WWTP66QFX9WNBFB3XC6EX",58,9,"experiment2-slider-0.7",3,3
"72","01HN8VW75MDMST7DFQ9EYCHE3V","01HN8X3AWWXJ5VCP5DM6PA1G2E","01HN8X1D7F07ZPSDRJP27M2VZN",45,9,"experiment2-slider-0.7",0,0
"73","01HN8VW75MDMST7DFQ9EYCHE3V","01HN8X3AWWXJ5VCP5DM6PA1G2E","01HN8WZCC15KVGMJZM59SR2VFG",50,9,"experiment2-slider-0.7",1,6
"74","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP000EXT77E177AS4R9","01HN8WFS0FP014KCJK7JJDSJQP",75,4,"experiment2-interactive-0.7",1,5
"75","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP000EXT77E177AS4R9","01HN8WQEJZRX09DPVACEVBQB5A",93,4,"experiment2-interactive-0.7",1,1
"76","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP000EXT77E177AS4R9","01HN8WVXFEX730WAJDDJWD9D7C",89,4,"experiment2-interactive-0.7",0,3
"77","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP000EXT77E177AS4R9","01HN8WWNZQ0VB9XQN3V18JVK1F",75,4,"experiment2-interactive-0.7",0,2
"78","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X590V8RBZCFJ3TQPY1HJ9","01HN8X282NVVR6E44GGSNJ99ZP",100,2,"experiment2-interactive-0.7",0,0
"79","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X590V8RBZCFJ3TQPY1HJ9","01HN8X1KP5TGHQK6BQ71TJR8E5",75,2,"experiment2-interactive-0.7",1,3
"80","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X590V8RBZCFJ3TQPY1HJ9","01HN8WVT6H7ER66EH9TZRVFX07",85,2,"experiment2-interactive-0.7",0,4
"81","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X590V8RBZCFJ3TQPY1HJ9","01HN8WXV114P8JEJGK5G1MH3Q0",75,2,"experiment2-interactive-0.7",2,5
"82","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78SXHDXMNE76BX284A0S","01HN8WZHPZKCNSB98E5ZJC0WQ3",71,1,"experiment2-interactive-0.7",2,5
"83","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78SXHDXMNE76BX284A0S","01HN8X3DQPKJZ3M532FMZ5GZ82",95,1,"experiment2-interactive-0.7",0,7
"84","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J373GBM16","01HN8WFS0FP014KCJK7JJDSJQP",75,5,"experiment2-interactive-0.7",1,5
"85","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J373GBM16","01HN8WVXFEX730WAJDDJWD9D7C",100,5,"experiment2-interactive-0.7",0,3
"86","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J373GBM16","01HN8WQEJZRX09DPVACEVBQB5A",94,5,"experiment2-interactive-0.7",1,1
"87","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J373GBM16","01HN8WWNZQ0VB9XQN3V18JVK1F",83,5,"experiment2-interactive-0.7",0,2
"88","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG2VJ3BCPQBQTWPR1CD","01HN8X66557WJMY1D4NPGBFMKM",40,1,"experiment2-slider-0.7",0,4
"89","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG2VJ3BCPQBQTWPR1CD","01HN8X1TS1RFYA333GEAVR1BCG",83,1,"experiment2-slider-0.7",1,5
"90","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X590STJDAPY4GPM0F1V70","01HN8WVT6H7ER66EH9TZRVFX07",85,3,"experiment2-interactive-0.7",0,4
"91","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X590STJDAPY4GPM0F1V70","01HN8X1KP5TGHQK6BQ71TJR8E5",70,3,"experiment2-interactive-0.7",1,3
"92","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X590STJDAPY4GPM0F1V70","01HN8X282NVVR6E44GGSNJ99ZP",75,3,"experiment2-interactive-0.7",0,0
"93","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J3R0XCDC6","01HN8WFS0FP014KCJK7JJDSJQP",75,6,"experiment2-interactive-0.7",1,5
"94","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J3R0XCDC6","01HN8WVXFEX730WAJDDJWD9D7C",80,6,"experiment2-interactive-0.7",0,3
"95","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J3R0XCDC6","01HN8WQEJZRX09DPVACEVBQB5A",89,6,"experiment2-interactive-0.7",1,1
"96","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP2GNCDFN8J3R0XCDC6","01HN8WWNZQ0VB9XQN3V18JVK1F",83,6,"experiment2-interactive-0.7",0,2
"97","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78STRWHSD4YSD0BXRN1W","01HN8X2CSR1XYP5ZBQSGQ7K7CS",84,2,"experiment2-interactive-0.7",2,5
"98","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78STRWHSD4YSD0BXRN1W","01HN8X3DQPKJZ3M532FMZ5GZ82",85,2,"experiment2-interactive-0.7",0,7
"99","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78STRWHSD4YSD0BXRN1W","01HN8X2AXXATT3DFVAS597CNH7",84,2,"experiment2-interactive-0.7",1,5
"100","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78STRWHSD4YSD0BXRN1W","01HN8WZHPZKCNSB98E5ZJC0WQ3",77,2,"experiment2-interactive-0.7",2,5
"101","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG6MGN1XZN4DD3DRHTF","01HN8X1TS1RFYA333GEAVR1BCG",83,2,"experiment2-slider-0.7",1,5
"102","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG6MGN1XZN4DD3DRHTF","01HN8WWPTMMJ0Y919QZPDHX80N",0,2,"experiment2-slider-0.7",0,0
"103","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG6MGN1XZN4DD3DRHTF","01HN8X66557WJMY1D4NPGBFMKM",40,2,"experiment2-slider-0.7",0,4
"104","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP1EYVT5JZ72B30YT5T","01HN8WFS0FP014KCJK7JJDSJQP",75,7,"experiment2-interactive-0.7",1,5
"105","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP1EYVT5JZ72B30YT5T","01HN8WWNZQ0VB9XQN3V18JVK1F",83,7,"experiment2-interactive-0.7",0,2
"106","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP1EYVT5JZ72B30YT5T","01HN8WVXFEX730WAJDDJWD9D7C",100,7,"experiment2-interactive-0.7",0,3
"107","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP1EYVT5JZ72B30YT5T","01HN8WQEJZRX09DPVACEVBQB5A",90,7,"experiment2-interactive-0.7",1,1
"108","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG8DR822VPAQMNPXC6Y","01HN8WWPTMMJ0Y919QZPDHX80N",0,3,"experiment2-slider-0.7",0,0
"109","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG8DR822VPAQMNPXC6Y","01HN8X66557WJMY1D4NPGBFMKM",30,3,"experiment2-slider-0.7",0,4
"110","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X5918F81Y6FFE51CHGK19","01HN8WVT6H7ER66EH9TZRVFX07",85,4,"experiment2-interactive-0.7",0,4
"111","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X5918F81Y6FFE51CHGK19","01HN8WXV114P8JEJGK5G1MH3Q0",60,4,"experiment2-interactive-0.7",2,5
"112","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X5918F81Y6FFE51CHGK19","01HN8X1KP5TGHQK6BQ71TJR8E5",87,4,"experiment2-interactive-0.7",1,3
"113","01HN8VWAW60V5Z61NQB97SV85E","01HN8XAV2RJ044JE8KVAXDSRTM","01HN8X40SA12R5KGZZRR40TE8C",68,1,"experiment2-interactive-0.7",0,1
"114","01HN8VWAW60V5Z61NQB97SV85E","01HN8XAV2RJ044JE8KVAXDSRTM","01HN8X52CAK676TWHHBJV19CEA",10,1,"experiment2-interactive-0.7",2,3
"115","01HN8VWAW60V5Z61NQB97SV85E","01HN8XAV2RJ044JE8KVAXDSRTM","01HN8X47DYMRWCXK8CTBJ3CY83",50,1,"experiment2-interactive-0.7",0,0
"116","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78SWMFM26SARBN91ZFXH","01HN8X3DQPKJZ3M532FMZ5GZ82",85,3,"experiment2-interactive-0.7",0,7
"117","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78SWMFM26SARBN91ZFXH","01HN8X2CSR1XYP5ZBQSGQ7K7CS",77,3,"experiment2-interactive-0.7",2,5
"118","01HN8VW97MVT36F4VQ6ZP5JHG2","01HN8X78SWMFM26SARBN91ZFXH","01HN8X2AXXATT3DFVAS597CNH7",77,3,"experiment2-interactive-0.7",1,5
"119","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG9NV9VP96MD8ZED58E","01HN8WWPTMMJ0Y919QZPDHX80N",0,4,"experiment2-slider-0.7",0,0
"120","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG9NV9VP96MD8ZED58E","01HN8X66557WJMY1D4NPGBFMKM",30,4,"experiment2-slider-0.7",0,4
"121","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DG9NV9VP96MD8ZED58E","01HN8X1TS1RFYA333GEAVR1BCG",83,4,"experiment2-slider-0.7",1,5
"122","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP5HRMRBYWT0K687TMD","01HN8WFS0FP014KCJK7JJDSJQP",75,8,"experiment2-interactive-0.7",1,5
"123","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP5HRMRBYWT0K687TMD","01HN8WQEJZRX09DPVACEVBQB5A",91,8,"experiment2-interactive-0.7",1,1
"124","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP5HRMRBYWT0K687TMD","01HN8WVXFEX730WAJDDJWD9D7C",100,8,"experiment2-interactive-0.7",0,3
"125","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP5HRMRBYWT0K687TMD","01HN8WWNZQ0VB9XQN3V18JVK1F",83,8,"experiment2-interactive-0.7",0,2
"126","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGMN7VFWQHV7H2WA7FG","01HN8WWPTMMJ0Y919QZPDHX80N",0,5,"experiment2-slider-0.7",0,0
"127","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGMN7VFWQHV7H2WA7FG","01HN8X1TS1RFYA333GEAVR1BCG",83,5,"experiment2-slider-0.7",1,5
"128","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGMN7VFWQHV7H2WA7FG","01HN8X66557WJMY1D4NPGBFMKM",40,5,"experiment2-slider-0.7",0,4
"129","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGJTZV0RE4V1VKNNCRW","01HN8X1TS1RFYA333GEAVR1BCG",83,6,"experiment2-slider-0.7",1,5
"130","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGJTZV0RE4V1VKNNCRW","01HN8WWPTMMJ0Y919QZPDHX80N",0,6,"experiment2-slider-0.7",0,0
"131","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGJTZV0RE4V1VKNNCRW","01HN8X66557WJMY1D4NPGBFMKM",30,6,"experiment2-slider-0.7",0,4
"132","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGPSGYRHJDQ7ZMFN850","01HN8WWPTMMJ0Y919QZPDHX80N",0,7,"experiment2-slider-0.7",0,0
"133","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGPSGYRHJDQ7ZMFN850","01HN8X1TS1RFYA333GEAVR1BCG",83,7,"experiment2-slider-0.7",1,5
"134","01HN8VW97KJKRFEF2RNBQ2ZCQ5","01HN8X9DGPSGYRHJDQ7ZMFN850","01HN8X66557WJMY1D4NPGBFMKM",50,7,"experiment2-slider-0.7",0,4
"135","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X591AMBV8067ANQ0HGF7Q","01HN8WVT6H7ER66EH9TZRVFX07",70,5,"experiment2-interactive-0.7",0,4
"136","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X591AMBV8067ANQ0HGF7Q","01HN8X1KP5TGHQK6BQ71TJR8E5",75,5,"experiment2-interactive-0.7",1,3
"137","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X591AMBV8067ANQ0HGF7Q","01HN8X282NVVR6E44GGSNJ99ZP",100,5,"experiment2-interactive-0.7",0,0
"138","01HN8VW75MDMST7DFQ91AXRDPK","01HN8X591AMBV8067ANQ0HGF7Q","01HN8WXV114P8JEJGK5G1MH3Q0",70,5,"experiment2-interactive-0.7",2,5
"139","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP3RSQCQ96TNJAMA3EK","01HN8WQEJZRX09DPVACEVBQB5A",93,9,"experiment2-interactive-0.7",1,1
"140","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP3RSQCQ96TNJAMA3EK","01HN8WVXFEX730WAJDDJWD9D7C",80,9,"experiment2-interactive-0.7",0,3
"141","01HN8VW4M051ARWX18T7EKNNT8","01HN8X1CP3RSQCQ96TNJAMA3EK","01HN8WFS0FP014KCJK7JJDSJQP",75,9,"experiment2-interactive-0.7",1,5
