id,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,ended,endedLastChangedAt,idx,idxLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,start,startLastChangedAt
01HVSW7AX19VG1HF0Z46CNQCND,5,2024-04-19T00:31:10.753646885Z,Round 6 / 12,2024-04-19T00:31:10.753646885Z,2,2024-04-19T00:31:10.951454821Z,true,2024-04-19T00:36:36.184555343Z,6,2024-04-19T00:31:10.753646885Z,Chat,2024-04-19T00:31:10.753646885Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.753646885Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.753646885Z,true,2024-04-19T00:35:48.366265852Z
01HVSW7AX2KQ06RWJZ7TZ7YXP4,2,2024-04-19T00:31:10.754238079Z,Round 3 / 12,2024-04-19T00:31:10.754238079Z,2,2024-04-19T00:31:10.951896234Z,true,2024-04-19T00:34:04.442516184Z,3,2024-04-19T00:31:10.754238079Z,Chat,2024-04-19T00:31:10.754238079Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.754238079Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.754238079Z,true,2024-04-19T00:33:08.489852699Z
01HVSW7AX2KQ06RWJZ8GHZ69HV,6,2024-04-19T00:31:10.754813525Z,Round 7 / 12,2024-04-19T00:31:10.754813525Z,2,2024-04-19T00:31:10.824855132Z,true,2024-04-19T00:37:29.260334454Z,7,2024-04-19T00:31:10.754813525Z,Chat,2024-04-19T00:31:10.754813525Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.754813525Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.754813525Z,true,2024-04-19T00:36:36.194619359Z
01HVSW7AX3CMKG42QHW284270S,4,2024-04-19T00:31:10.7558647Z,Round 5 / 12,2024-04-19T00:31:10.7558647Z,2,2024-04-19T00:31:10.824855132Z,true,2024-04-19T00:35:48.355101217Z,5,2024-04-19T00:31:10.7558647Z,Chat,2024-04-19T00:31:10.7558647Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.7558647Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.7558647Z,true,2024-04-19T00:34:56.293468817Z
01HVSW7AXBEQADSKJNTK36GT6F,7,2024-04-19T00:31:10.763342712Z,Round 8 / 12,2024-04-19T00:31:10.763342712Z,2,2024-04-19T00:31:10.82917759Z,true,2024-04-19T00:38:29.439711388Z,8,2024-04-19T00:31:10.763342712Z,Chat,2024-04-19T00:31:10.763342712Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.763342712Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.763342712Z,true,2024-04-19T00:37:29.280065141Z
01HVSW7AXCTW86EQBN77B0C6P6,8,2024-04-19T00:31:10.764421096Z,Round 9 / 12,2024-04-19T00:31:10.764421096Z,2,2024-04-19T00:31:10.966622519Z,true,2024-04-19T00:39:28.660339245Z,9,2024-04-19T00:31:10.764421096Z,Chat,2024-04-19T00:31:10.764421096Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.764421096Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.764421096Z,true,2024-04-19T00:38:29.457526596Z
01HVSW7AXD539GE5M4KMJ5FY5Z,9,2024-04-19T00:31:10.765253537Z,Round 10 / 12,2024-04-19T00:31:10.765253537Z,2,2024-04-19T00:31:10.966622519Z,true,2024-04-19T00:40:23.810965957Z,10,2024-04-19T00:31:10.765253537Z,Chat,2024-04-19T00:31:10.765253537Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.765253537Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.765253537Z,true,2024-04-19T00:39:28.682519227Z
01HVSW7AXE54MM89TYC1Y2EBRW,11,2024-04-19T00:31:10.766436931Z,Round 12 / 12,2024-04-19T00:31:10.766436931Z,2,2024-04-19T00:31:10.957454036Z,true,2024-04-19T00:42:07.350857231Z,12,2024-04-19T00:31:10.766436931Z,Chat,2024-04-19T00:31:10.766436931Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.766436931Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.766436931Z,true,2024-04-19T00:41:11.77397579Z
01HVSW7AXFB5ADNTTXQDMF0NH0,10,2024-04-19T00:31:10.767084018Z,Round 11 / 12,2024-04-19T00:31:10.767084018Z,2,2024-04-19T00:31:10.966622519Z,true,2024-04-19T00:41:11.75661767Z,11,2024-04-19T00:31:10.767084018Z,Chat,2024-04-19T00:31:10.767084018Z,01HVSV8QWGA4B7WEY814H1HGK2,2024-04-19T00:31:10.767084018Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:31:10.767084018Z,true,2024-04-19T00:40:23.829798478Z
01HVSWGREAAKYYAVXYZGK8JDN2,0,2024-04-19T00:36:19.530331888Z,Round 1 / 12,2024-04-19T00:36:19.530331888Z,2,2024-04-19T00:36:19.645411997Z,true,2024-04-19T00:37:16.456352562Z,1,2024-04-19T00:36:19.530331888Z,Chat,2024-04-19T00:36:19.530331888Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.530331888Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.530331888Z,true,2024-04-19T00:36:19.702957061Z
01HVSWGRECMAWEHV5D0G7N2DC5,4,2024-04-19T00:36:19.53222863Z,Round 5 / 12,2024-04-19T00:36:19.53222863Z,2,2024-04-19T00:36:19.740186358Z,true,2024-04-19T00:40:07.853991176Z,5,2024-04-19T00:36:19.53222863Z,Chat,2024-04-19T00:36:19.53222863Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.53222863Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.53222863Z,true,2024-04-19T00:39:29.574171238Z
01HVSWGREDMVKTY4T1T5RBK4S1,3,2024-04-19T00:36:19.533797717Z,Round 4 / 12,2024-04-19T00:36:19.533797717Z,2,2024-04-19T00:36:19.625746647Z,true,2024-04-19T00:39:29.559749639Z,4,2024-04-19T00:36:19.533797717Z,Chat,2024-04-19T00:36:19.533797717Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.533797717Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.533797717Z,true,2024-04-19T00:38:46.707367093Z
01HVSWGREEEVVM6GBCDFKCAXAA,10,2024-04-19T00:36:19.53492815Z,Round 11 / 12,2024-04-19T00:36:19.53492815Z,2,2024-04-19T00:36:19.645411997Z,true,2024-04-19T00:44:04.21631834Z,11,2024-04-19T00:36:19.53492815Z,Chat,2024-04-19T00:36:19.53492815Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.53492815Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.53492815Z,true,2024-04-19T00:43:24.296335133Z
01HVSWGREGR8JR5KETZWYQQN60,1,2024-04-19T00:36:19.536456192Z,Round 2 / 12,2024-04-19T00:36:19.536456192Z,2,2024-04-19T00:36:19.738167678Z,true,2024-04-19T00:38:03.568163854Z,2,2024-04-19T00:36:19.536456192Z,Chat,2024-04-19T00:36:19.536456192Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.536456192Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.536456192Z,true,2024-04-19T00:37:16.466208754Z
01HVSWGREJTMS2XK4JHA306B09,6,2024-04-19T00:36:19.538583622Z,Round 7 / 12,2024-04-19T00:36:19.538583622Z,2,2024-04-19T00:36:19.839357272Z,true,2024-04-19T00:41:24.662631998Z,7,2024-04-19T00:36:19.538583622Z,Chat,2024-04-19T00:36:19.538583622Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.538583622Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.538583622Z,true,2024-04-19T00:40:45.673459657Z
01HVSWGREMKWKPN412Z60876FA,8,2024-04-19T00:36:19.540653769Z,Round 9 / 12,2024-04-19T00:36:19.540653769Z,2,2024-04-19T00:36:19.814571744Z,true,2024-04-19T00:42:40.881737757Z,9,2024-04-19T00:36:19.540653769Z,Chat,2024-04-19T00:36:19.540653769Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.540653769Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.540653769Z,true,2024-04-19T00:42:03.378686434Z
01HVSWGREPW1QJGJB4RGWTE4Z5,7,2024-04-19T00:36:19.542488066Z,Round 8 / 12,2024-04-19T00:36:19.542488066Z,2,2024-04-19T00:36:19.810464659Z,true,2024-04-19T00:42:03.363930534Z,8,2024-04-19T00:36:19.542488066Z,Chat,2024-04-19T00:36:19.542488066Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.542488066Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.542488066Z,true,2024-04-19T00:41:24.681108367Z
01HVSWGRESX4WXV8EXVMQS64ED,2,2024-04-19T00:36:19.54542492Z,Round 3 / 12,2024-04-19T00:36:19.54542492Z,2,2024-04-19T00:36:19.810464659Z,true,2024-04-19T00:38:46.687661225Z,3,2024-04-19T00:36:19.54542492Z,Chat,2024-04-19T00:36:19.54542492Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.54542492Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.54542492Z,true,2024-04-19T00:38:03.584665111Z
01HVSWGRETRDZHFEY3JXGK5VVV,9,2024-04-19T00:36:19.546582514Z,Round 10 / 12,2024-04-19T00:36:19.546582514Z,2,2024-04-19T00:36:19.817056373Z,true,2024-04-19T00:43:24.275600938Z,10,2024-04-19T00:36:19.546582514Z,Chat,2024-04-19T00:36:19.546582514Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.546582514Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.546582514Z,true,2024-04-19T00:42:40.903600389Z
01HVSWGREV17ANPYF4CBA5YQFN,5,2024-04-19T00:36:19.547643795Z,Round 6 / 12,2024-04-19T00:36:19.547643795Z,2,2024-04-19T00:36:19.645411997Z,true,2024-04-19T00:40:45.659521153Z,6,2024-04-19T00:36:19.547643795Z,Chat,2024-04-19T00:36:19.547643795Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.547643795Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.547643795Z,true,2024-04-19T00:40:07.872416563Z
01HVSWGREWPSFDAA4620FAGY0K,11,2024-04-19T00:36:19.548814803Z,Round 12 / 12,2024-04-19T00:36:19.548814803Z,2,2024-04-19T00:36:19.645411997Z,true,2024-04-19T00:44:42.708458388Z,12,2024-04-19T00:36:19.548814803Z,Chat,2024-04-19T00:36:19.548814803Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:36:19.548814803Z,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:36:19.548814803Z,true,2024-04-19T00:44:04.236367533Z
01HVSWRMET6EW8ZQYD02RFFQ71,0,2024-04-19T00:40:37.594815106Z,Round 1 / 12,2024-04-19T00:40:37.594815106Z,2,2024-04-19T00:40:37.695199664Z,true,2024-04-19T00:41:38.421249648Z,1,2024-04-19T00:40:37.594815106Z,Chat,2024-04-19T00:40:37.594815106Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.594815106Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.594815106Z,true,2024-04-19T00:40:37.76815608Z
01HVSWRMEY93VWM91XQ79GX6NN,1,2024-04-19T00:40:37.598211576Z,Round 2 / 12,2024-04-19T00:40:37.598211576Z,2,2024-04-19T00:40:37.695199664Z,true,2024-04-19T00:42:27.076498235Z,2,2024-04-19T00:40:37.598211576Z,Chat,2024-04-19T00:40:37.598211576Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.598211576Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.598211576Z,true,2024-04-19T00:41:38.436881086Z
01HVSWRMF20A5THXEBPW77FW5M,4,2024-04-19T00:40:37.602097706Z,Round 5 / 12,2024-04-19T00:40:37.602097706Z,2,2024-04-19T00:40:37.775736687Z,true,2024-04-19T00:44:37.749666024Z,5,2024-04-19T00:40:37.602097706Z,Chat,2024-04-19T00:40:37.602097706Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.602097706Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.602097706Z,true,2024-04-19T00:43:51.95882113Z
01HVSWRMF576WT1FTM7FMZJ5K7,2,2024-04-19T00:40:37.605538742Z,Round 3 / 12,2024-04-19T00:40:37.605538742Z,2,2024-04-19T00:40:37.738056038Z,true,2024-04-19T00:43:10.491563434Z,3,2024-04-19T00:40:37.605538742Z,Chat,2024-04-19T00:40:37.605538742Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.605538742Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.605538742Z,true,2024-04-19T00:42:27.092115719Z
01HVSWRMF64DPZ3RXFWXH4F30H,3,2024-04-19T00:40:37.606930942Z,Round 4 / 12,2024-04-19T00:40:37.606930942Z,2,2024-04-19T00:40:37.775736687Z,true,2024-04-19T00:43:51.942640873Z,4,2024-04-19T00:40:37.606930942Z,Chat,2024-04-19T00:40:37.606930942Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.606930942Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.606930942Z,true,2024-04-19T00:43:10.506185895Z
01HVSWRMF8QR4NPP9MYN7YR8W1,6,2024-04-19T00:40:37.608695276Z,Round 7 / 12,2024-04-19T00:40:37.608695276Z,2,2024-04-19T00:40:37.789493954Z,true,2024-04-19T00:46:07.989009582Z,7,2024-04-19T00:40:37.608695276Z,Chat,2024-04-19T00:40:37.608695276Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.608695276Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.608695276Z,true,2024-04-19T00:45:22.416413045Z
01HVSWRMFBXF9SSP3960HZPMZ9,7,2024-04-19T00:40:37.611911057Z,Round 8 / 12,2024-04-19T00:40:37.611911057Z,2,2024-04-19T00:40:37.775736687Z,true,2024-04-19T00:46:51.954843293Z,8,2024-04-19T00:40:37.611911057Z,Chat,2024-04-19T00:40:37.611911057Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.611911057Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.611911057Z,true,2024-04-19T00:46:08.013330197Z
01HVSWRMFD2ZN86QJV6CV5Q7WJ,8,2024-04-19T00:40:37.613797414Z,Round 9 / 12,2024-04-19T00:40:37.613797414Z,2,2024-04-19T00:40:37.832695836Z,true,2024-04-19T00:47:41.870069165Z,9,2024-04-19T00:40:37.613797414Z,Chat,2024-04-19T00:40:37.613797414Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.613797414Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.613797414Z,true,2024-04-19T00:46:51.976112529Z
01HVSWRMFG9933PS46M1YC212X,5,2024-04-19T00:40:37.616992072Z,Round 6 / 12,2024-04-19T00:40:37.616992072Z,2,2024-04-19T00:40:37.710274665Z,true,2024-04-19T00:45:22.396394225Z,6,2024-04-19T00:40:37.616992072Z,Chat,2024-04-19T00:40:37.616992072Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.616992072Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.616992072Z,true,2024-04-19T00:44:37.765493685Z
01HVSWRMFJ4P9V4ZWAM90EE7FF,9,2024-04-19T00:40:37.618626066Z,Round 10 / 12,2024-04-19T00:40:37.618626066Z,2,2024-04-19T00:40:37.726010226Z,true,2024-04-19T00:48:24.348315946Z,10,2024-04-19T00:40:37.618626066Z,Chat,2024-04-19T00:40:37.618626066Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.618626066Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.618626066Z,true,2024-04-19T00:47:41.901380324Z
01HVSWRMFNKW3AZ5AT60SRC6HT,10,2024-04-19T00:40:37.621236203Z,Round 11 / 12,2024-04-19T00:40:37.621236203Z,2,2024-04-19T00:40:37.842353439Z,true,2024-04-19T00:49:04.86543173Z,11,2024-04-19T00:40:37.621236203Z,Chat,2024-04-19T00:40:37.621236203Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.621236203Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.621236203Z,true,2024-04-19T00:48:24.370146278Z
01HVSWRMFP0R50S6W5A9EJCKBN,11,2024-04-19T00:40:37.622897525Z,Round 12 / 12,2024-04-19T00:40:37.622897525Z,2,2024-04-19T00:40:37.845387162Z,true,2024-04-19T00:49:44.154452894Z,12,2024-04-19T00:40:37.622897525Z,Chat,2024-04-19T00:40:37.622897525Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:40:37.622897525Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:40:37.622897525Z,true,2024-04-19T00:49:04.88616043Z
01HVSWT87MVF8FTSH21SSREQ5F,0,2024-04-19T00:41:30.6125573Z,Round 1 / 12,2024-04-19T00:41:30.6125573Z,2,2024-04-19T00:41:30.711108013Z,true,2024-04-19T00:42:22.359517115Z,1,2024-04-19T00:41:30.6125573Z,Chat,2024-04-19T00:41:30.6125573Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.6125573Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.6125573Z,true,2024-04-19T00:41:30.756522144Z
01HVSWT87PRRJH5NCTANKVCA5Y,9,2024-04-19T00:41:30.614725959Z,Round 10 / 12,2024-04-19T00:41:30.614725959Z,2,2024-04-19T00:41:30.899256926Z,true,2024-04-19T00:48:36.432401987Z,10,2024-04-19T00:41:30.614725959Z,Chat,2024-04-19T00:41:30.614725959Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.614725959Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.614725959Z,true,2024-04-19T00:47:57.656456522Z
01HVSWT87SQM5JZ1VM5VHBX8SJ,10,2024-04-19T00:41:30.617612641Z,Round 11 / 12,2024-04-19T00:41:30.617612641Z,2,2024-04-19T00:41:30.756522144Z,true,2024-04-19T00:49:17.739721555Z,11,2024-04-19T00:41:30.617612641Z,Chat,2024-04-19T00:41:30.617612641Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.617612641Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.617612641Z,true,2024-04-19T00:48:36.451757136Z
01HVSWT87VJY8HQSVK5PJ1DCG4,2,2024-04-19T00:41:30.619673037Z,Round 3 / 12,2024-04-19T00:41:30.619673037Z,2,2024-04-19T00:41:30.774357187Z,true,2024-04-19T00:43:49.969935195Z,3,2024-04-19T00:41:30.619673037Z,Chat,2024-04-19T00:41:30.619673037Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.619673037Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.619673037Z,true,2024-04-19T00:43:07.277415613Z
01HVSWT87Y6VJ4GTBPAWE3GZGD,3,2024-04-19T00:41:30.622516175Z,Round 4 / 12,2024-04-19T00:41:30.622516175Z,2,2024-04-19T00:41:30.783384349Z,true,2024-04-19T00:44:37.311328359Z,4,2024-04-19T00:41:30.622516175Z,Chat,2024-04-19T00:41:30.622516175Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.622516175Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.622516175Z,true,2024-04-19T00:43:49.982659017Z
01HVSWT880F0BG01JMJ4FX0TN7,4,2024-04-19T00:41:30.624443167Z,Round 5 / 12,2024-04-19T00:41:30.624443167Z,2,2024-04-19T00:41:30.783384349Z,true,2024-04-19T00:45:15.613132291Z,5,2024-04-19T00:41:30.624443167Z,Chat,2024-04-19T00:41:30.624443167Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.624443167Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.624443167Z,true,2024-04-19T00:44:37.328343819Z
01HVSWT882DNZBPFR0RD8J6FN1,7,2024-04-19T00:41:30.626264397Z,Round 8 / 12,2024-04-19T00:41:30.626264397Z,2,2024-04-19T00:41:30.899256926Z,true,2024-04-19T00:47:16.63780401Z,8,2024-04-19T00:41:30.626264397Z,Chat,2024-04-19T00:41:30.626264397Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.626264397Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.626264397Z,true,2024-04-19T00:46:38.300329374Z
01HVSWT8846WY392JHGJA7V2X8,5,2024-04-19T00:41:30.628100395Z,Round 6 / 12,2024-04-19T00:41:30.628100395Z,2,2024-04-19T00:41:30.801273328Z,true,2024-04-19T00:45:58.970786276Z,6,2024-04-19T00:41:30.628100395Z,Chat,2024-04-19T00:41:30.628100395Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.628100395Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.628100395Z,true,2024-04-19T00:45:15.630703577Z
01HVSWT8866RHKGT2PW23V855R,6,2024-04-19T00:41:30.630063674Z,Round 7 / 12,2024-04-19T00:41:30.630063674Z,2,2024-04-19T00:41:30.899256926Z,true,2024-04-19T00:46:38.269049937Z,7,2024-04-19T00:41:30.630063674Z,Chat,2024-04-19T00:41:30.630063674Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.630063674Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.630063674Z,true,2024-04-19T00:45:58.991802639Z
01HVSWT88835TFP170REZBVKBA,1,2024-04-19T00:41:30.632039006Z,Round 2 / 12,2024-04-19T00:41:30.632039006Z,2,2024-04-19T00:41:30.811579265Z,true,2024-04-19T00:43:07.255827997Z,2,2024-04-19T00:41:30.632039006Z,Chat,2024-04-19T00:41:30.632039006Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.632039006Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.632039006Z,true,2024-04-19T00:42:22.372090962Z
01HVSWT88AM1P4DRZT6F76S1ME,8,2024-04-19T00:41:30.634502374Z,Round 9 / 12,2024-04-19T00:41:30.634502374Z,2,2024-04-19T00:41:30.756522144Z,true,2024-04-19T00:47:57.637634889Z,9,2024-04-19T00:41:30.634502374Z,Chat,2024-04-19T00:41:30.634502374Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.634502374Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.634502374Z,true,2024-04-19T00:47:16.668428286Z
01HVSWT88FY2HG0BYHWMCK9V94,11,2024-04-19T00:41:30.63907256Z,Round 12 / 12,2024-04-19T00:41:30.63907256Z,2,2024-04-19T00:41:30.821847189Z,true,2024-04-19T00:50:07.987843731Z,12,2024-04-19T00:41:30.63907256Z,Chat,2024-04-19T00:41:30.63907256Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:41:30.63907256Z,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:41:30.63907256Z,true,2024-04-19T00:49:17.761334007Z
01HVSWVP3NKVM79V620D0Q44VP,0,2024-04-19T00:42:17.589726793Z,Round 1 / 12,2024-04-19T00:42:17.589726793Z,2,2024-04-19T00:42:17.758940475Z,true,2024-04-19T00:43:18.528323804Z,1,2024-04-19T00:42:17.589726793Z,Chat,2024-04-19T00:42:17.589726793Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:42:17.589726793Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:17.589726793Z,true,2024-04-19T00:42:17.904159819Z
01HVSWVP3RHF4QYTJ2NH8ACVX4,5,2024-04-19T00:42:17.592270163Z,Round 6 / 12,2024-04-19T00:42:17.592270163Z,2,2024-04-19T00:42:17.787418063Z,true,2024-04-19T00:47:56.255143581Z,6,2024-04-19T00:42:17.592270163Z,Chat,2024-04-19T00:42:17.592270163Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:42:17.592270163Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:17.592270163Z,true,2024-04-19T00:46:55.99743487Z
01HVSWVP3TACG4PT9C39RVH08V,1,2024-04-19T00:42:17.594575168Z,Round 2 / 12,2024-04-19T00:42:17.594575168Z,2,2024-04-19T00:42:17.884090046Z,true,2024-04-19T00:44:05.738672425Z,2,2024-04-19T00:42:17.594575168Z,Chat,2024-04-19T00:42:17.594575168Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:42:17.594575168Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:17.594575168Z,true,2024-04-19T00:43:18.543757702Z
01HVSWVP3XZ7RSPN6AGEBXP1N9,3,2024-04-19T00:42:17.597443954Z,Round 4 / 12,2024-04-19T00:42:17.597443954Z,2,2024-04-19T00:42:17.735607563Z,true,2024-04-19T00:45:55.666464564Z,4,2024-04-19T00:42:17.597443954Z,Chat,2024-04-19T00:42:17.597443954Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:42:17.597443954Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:17.597443954Z,true,2024-04-19T00:45:02.662536873Z
01HVSWVP3ZT16GTFH0E0V7G6Z7,2,2024-04-19T00:42:17.599992878Z,Round 3 / 12,2024-04-19T00:42:17.599992878Z,2,2024-04-19T00:42:17.787418063Z,true,2024-04-19T00:45:02.638403436Z,3,2024-04-19T00:42:17.599992878Z,Chat,2024-04-19T00:42:17.599992878Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:42:17.599992878Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:17.599992878Z,true,2024-04-19T00:44:05.760448754Z
01HVSWVP420A7MH7XRVCM4YQE2,4,2024-04-19T00:42:17.602383933Z,Round 5 / 12,2024-04-19T00:42:17.602383933Z,2,2024-04-19T00:42:17.695448082Z,true,2024-04-19T00:46:55.974618715Z,5,2024-04-19T00:42:17.602383933Z,Chat,2024-04-19T00:42:17.602383933Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:42:17.602383933Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:17.602383933Z,true,2024-04-19T00:45:55.689997543Z
