id,endedReason,endedReasonLastChangedAt,config,configLastChangedAt,status,statusLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,initialized,initializedLastChangedAt
01HN8VWYY5W1VEZPCPFRWHFR90,all games finished,2024-01-28T21:06:00.184548189Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:24:14.533284118Z,ended,2024-01-28T21:06:00.184548189Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:24:14.533284118Z,true,2024-01-28T20:24:14.546121578Z
01HN8VX087MEJ7KQVT4Z648FDB,all games finished,2024-01-28T21:05:28.701149376Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:24:15.879236948Z,ended,2024-01-28T21:05:28.701149376Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:24:15.879236948Z,true,2024-01-28T20:24:15.88956528Z
01HN8VX105EGHZ6N1SCBJA7BCQ,all games finished,2024-01-28T21:05:14.605379166Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:24:16.645809064Z,ended,2024-01-28T21:05:14.605379166Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:24:16.645809064Z,true,2024-01-28T20:24:16.654209111Z
01HN8VX1H6TR2TRGSSKBCVX9NZ,all games finished,2024-01-28T21:05:16.955660306Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:24:17.190166941Z,ended,2024-01-28T21:05:16.955660306Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:24:17.190166941Z,true,2024-01-28T20:24:17.197288682Z
01HN8VX21JDA9XFTJ7W4XW0YKK,all games finished,2024-01-28T21:07:19.800781078Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:24:17.715011766Z,ended,2024-01-28T21:07:19.800781078Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:24:17.715011766Z,true,2024-01-28T20:24:17.721978423Z
01HN8VZPBQGNTXFD4B5M6N9N14,all games finished,2024-01-28T21:07:20.983530506Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:44.055321979Z,ended,2024-01-28T21:07:20.983530506Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:44.055321979Z,true,2024-01-28T20:25:44.0705599Z
01HN8VZQ6385TBJCMQWCW3F6N5,all games finished,2024-01-28T21:07:05.383121885Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:44.899460305Z,ended,2024-01-28T21:07:05.383121885Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:44.899460305Z,true,2024-01-28T20:25:44.90737291Z
01HN8VZR16580ZT4SNZQ8SE58N,all games finished,2024-01-28T21:08:11.278346731Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:45.766736629Z,ended,2024-01-28T21:08:11.278346731Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:45.766736629Z,true,2024-01-28T20:25:45.781368844Z
01HN8VZRTPN82DQXKBBCQP2Y16,all games finished,2024-01-28T21:09:41.235432519Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:46.582434759Z,ended,2024-01-28T21:09:41.235432519Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:46.582434759Z,true,2024-01-28T20:25:46.589131459Z
01HN8VZSQBHACG70EQRWE4V1M6,all games finished,2024-01-28T21:10:50.619349926Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:47.499692785Z,ended,2024-01-28T21:10:50.619349926Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:47.499692785Z,true,2024-01-28T20:25:47.50937774Z
01HN8W01QKGRSYWHPT5YH6Z3F7,all games finished,2024-01-28T21:12:52.871969415Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:55.699581419Z,ended,2024-01-28T21:12:52.871969415Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:55.699581419Z,true,2024-01-28T20:25:55.709636842Z
01HN8W02J0CBY9BN502WMFF3JH,all games finished,2024-01-28T21:13:38.753371558Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:56.545009417Z,ended,2024-01-28T21:13:38.753371558Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:56.545009417Z,true,2024-01-28T20:25:56.554319802Z
01HN8W039VXRG1D9R71TSPK405,all games finished,2024-01-28T21:22:45.826679402Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:57.307295578Z,ended,2024-01-28T21:22:45.826679402Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:57.307295578Z,true,2024-01-28T20:25:57.315472259Z
01HN8W043VMQ46B4NKEFTZ3767,all games finished,2024-01-28T21:32:09.05821762Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:58.139391233Z,ended,2024-01-28T21:32:09.05821762Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:58.139391233Z,true,2024-01-28T20:25:58.147645726Z
01HN8W04VBSXZ8NQV40BWW126M,all games finished,2024-01-28T21:54:36.210979643Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:25:58.891637697Z,ended,2024-01-28T21:54:36.210979643Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:25:58.891637697Z,true,2024-01-28T20:25:58.901130342Z
01HN8XE7YTSCB33HQRPBP38V5D,all games finished,2024-01-28T21:59:05.390463258Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:51:09.402794374Z,ended,2024-01-28T21:59:05.390463258Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:51:09.402794374Z,true,2024-01-28T20:51:09.423904002Z
01HN8XE8PN30AJ188M2SVNW2ZQ,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:51:10.165275947Z,running,2024-01-28T20:51:16.223297826Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:51:10.165275947Z,true,2024-01-28T20:51:10.177021818Z
01HN8XE9B6ABQWH1N1ME226GC2,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:51:10.822909789Z,running,2024-01-28T20:51:15.464492848Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:51:10.822909789Z,true,2024-01-28T20:51:10.836300695Z
01HN8XE9WV7C1W3B3W7WWP3AZD,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:51:11.387443918Z,running,2024-01-28T20:51:14.089995874Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:51:11.387443918Z,true,2024-01-28T20:51:11.406508135Z
01HN8XEAEX897BH2DZZJ3AS9NF,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T20:51:11.965566202Z,running,2024-01-28T20:51:13.40953361Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T20:51:11.965566202Z,true,2024-01-28T20:51:11.985971355Z
01HN8Y2QEF5X8TGB0XK55S90BY,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T21:02:20.623113477Z,running,2024-01-28T21:02:24.985939265Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T21:02:20.623113477Z,true,2024-01-28T21:02:20.723518919Z
01HN8Y2R9FHXCV8G0VCX25QHD3,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}},""count"":1}]}}",2024-01-28T21:02:21.487115464Z,running,2024-01-28T21:02:27.351443735Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-28T21:02:21.487115464Z,true,2024-01-28T21:02:21.643780071Z
﻿id,lobbyConfig,lobbyConfigLastChangedAt,initialized,initializedLastChangedAt,config,configLastChangedAt,status,statusLastChangedAt
01HNDB3WB30T3HSXFKYVFDZJVJ,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:07.619098285Z,true,2024-01-30T14:07:07.645706085Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:07.619098285Z,running,2024-01-30T14:07:08.720958195Z
01HNDB3XT775V20QG3EE6AAZMS,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:09.127774585Z,true,2024-01-30T14:07:09.144549327Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:09.127774585Z,running,2024-01-30T14:07:14.609641177Z
01HNDB3Y5567ZKBSA8QGT8SQRB,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:09.477429795Z,true,2024-01-30T14:07:09.488034412Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:09.477429795Z,running,2024-01-30T14:07:14.033137698Z
01HNDB3YAA8GPV8TCY2YPC4DSG,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:09.642950151Z,true,2024-01-30T14:07:09.654304823Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:09.642950151Z,running,2024-01-30T14:07:13.527899315Z
01HNDB3YG3XEJMGM60GYJ06B6A,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:09.827320665Z,true,2024-01-30T14:07:09.838785371Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:09.827320665Z,running,2024-01-30T14:07:13.051361266Z
01HNDB3YN9S8XAXV63J7H20C6N,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:09.99362245Z,true,2024-01-30T14:07:10.005194787Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:09.99362245Z,running,2024-01-30T14:07:11.835167882Z
01HNDB3YTFQ2CN641FXXKRYXGD,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:10.159966044Z,true,2024-01-30T14:07:10.172067605Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:10.159966044Z,running,2024-01-30T14:07:11.177410687Z
01HNDB5A6AJ09E68SSNGTD4HAC,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:54.570237743Z,true,2024-01-30T14:07:54.585579134Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:54.570237743Z,running,2024-01-30T14:08:13.661955121Z
