gameID,playerID,nRabbits,nSquirrels
79,313,3,2
79,314,9,3
79,315,2,0
79,316,4,3
80,317,1,0
80,318,9,8
80,319,11,2
80,320,5,2
81,321,5,0
81,322,2,0
81,323,1,0
81,324,5,6
82,325,1,0
82,326,17,6
82,327,8,5
82,328,0,1
83,329,17,6
83,330,2,1
83,331,0,1
83,332,1,1
84,333,2,3
84,334,4,3
84,335,3,0
84,336,6,1
85,337,7,2
85,338,1,1
85,339,12,6
85,340,8,3
86,341,4,2
86,342,8,6
86,343,2,2
86,344,9,1
87,345,4,1
87,346,9,3
87,347,8,3
87,348,7,5
88,349,3,4
88,350,3,1
88,351,4,0
88,352,1,0
89,353,6,2
89,354,2,1
89,355,5,2
89,356,0,1
90,357,6,6
90,358,8,3
90,359,6,2
90,360,4,0
91,361,12,4
91,362,1,1
91,363,7,3
91,364,5,4
92,365,4,2
92,366,1,0
92,367,2,2
92,368,4,2
93,369,3,1
93,370,7,1
93,371,5,4
93,372,5,3
94,373,7,3
94,374,1,0
94,375,2,1
94,376,0,1
95,377,9,1
95,378,3,2
95,379,7,7
95,380,3,0
96,381,8,4
96,382,9,5
96,383,3,0
96,384,3,1
97,385,4,1
97,386,2,0
97,387,5,3
97,388,2,2
98,389,7,3
98,390,3,0
98,391,3,3
98,392,8,3
99,393,9,5
99,394,5,4
99,395,2,0
99,396,9,3
100,397,13,3
100,398,1,2
100,399,2,1
100,400,2,3
101,401,4,2
101,402,3,1
101,403,1,1
101,404,10,5
102,405,1,2
102,406,6,1
102,407,0,1
102,408,9,4
103,409,4,0
103,410,2,1
103,411,0,1
103,412,5,3
104,413,11,6
104,414,9,4
104,415,1,1
104,416,2,0
105,417,9,5
105,418,4,1
105,419,2,0
105,420,2,2
106,421,2,1
106,422,12,5
106,423,2,1
106,424,5,3
107,425,13,6
107,426,2,1
107,427,4,1
107,428,8,4
108,429,1,2
108,430,8,1
108,431,8,5
108,432,1,0
109,433,7,4
109,434,5,2
109,435,1,0
109,436,1,1
110,437,2,2
110,438,1,1
110,439,0,1
110,440,9,2
111,441,6,3
111,442,1,1
111,443,3,0
111,444,9,5
112,445,8,6
112,446,2,0
112,447,1,0
112,448,1,0
113,449,7,4
113,450,2,0
113,451,3,0
113,452,2,2
114,453,1,0
114,454,0,2
114,455,14,2
114,456,6,5
115,457,5,1
115,458,6,5
115,459,8,2
115,460,1,1
116,461,6,4
116,462,5,1
116,463,5,3
116,464,8,3
117,465,1,2
117,466,2,1
117,467,3,0
117,468,4,2
118,469,2,1
118,470,2,0
118,471,1,1
118,472,8,4
119,473,10,2
119,474,7,7
119,475,3,0
119,476,3,1
120,477,12,8
120,478,3,1
120,479,3,1
120,480,4,0
121,481,13,6
121,482,5,2
121,483,3,2
121,484,4,2
122,485,5,2
122,486,9,3
122,487,4,2
122,488,3,3
123,489,2,0
123,490,3,2
123,491,4,1
123,492,2,2
124,493,6,0
124,494,7,5
124,495,1,1
124,496,2,2
125,497,3,1
125,498,7,2
125,499,3,1
125,500,8,5
126,501,1,0
126,502,3,3
126,503,1,0
126,504,8,3
127,505,9,6
127,506,5,1
127,507,3,2
127,508,7,2
128,509,6,3
128,510,3,1
128,511,3,1
128,512,16,7
129,513,7,0
129,514,3,3
129,515,9,7
129,516,8,2
130,517,9,2
130,518,1,1
130,519,2,3
130,520,6,3
131,521,6,1
131,522,1,0
131,523,6,3
131,524,10,6
132,525,9,6
132,526,13,4
132,527,1,1
132,528,3,1
133,529,2,1
133,530,5,1
133,531,14,8
133,532,3,1
134,533,5,1
134,534,3,3
134,535,10,3
134,536,2,2
135,537,3,1
135,538,2,4
135,539,2,0
135,540,7,2
136,541,6,2
136,542,8,4
136,543,4,0
136,544,8,6
137,545,1,0
137,546,24,10
137,547,0,1
137,548,2,1
138,549,3,2
138,550,0,1
138,551,17,2
138,552,1,4
139,553,5,2
139,554,2,1
139,555,1,0
139,556,9,5
140,557,2,3
140,558,4,1
140,559,7,1
140,560,2,2
141,561,2,2
141,562,9,6
141,563,12,2
141,564,0,1
142,565,0,1
142,566,2,1
142,567,8,4
142,568,2,0
143,569,3,2
143,570,6,1
143,571,1,2
143,572,3,1
144,573,1,1
144,574,6,2
144,575,1,0
144,576,2,2
145,577,6,6
145,578,1,0
145,579,1,0
145,580,5,0
146,581,4,3
146,582,6,0
146,583,4,1
146,584,2,3
147,585,6,5
147,586,9,4
147,587,1,1
147,588,5,0
148,589,4,2
148,590,2,0
148,591,1,1
148,592,16,7
149,593,0,1
149,594,5,1
149,595,4,3
149,596,5,1
150,597,2,0
150,598,2,2
150,599,4,2
150,600,4,2
151,601,4,2
151,602,6,2
151,603,0,2
151,604,6,2
152,605,2,3
152,606,2,1
152,607,2,0
152,608,5,1
153,609,7,2
153,610,5,2
153,611,0,1
153,612,0,1
154,613,2,0
154,614,2,2
154,615,1,0
154,616,6,3
155,617,2,3
155,618,5,4
155,619,13,5
155,620,7,0
156,621,3,1
156,622,13,5
156,623,5,3
156,624,4,2
157,625,2,2
157,626,3,1
157,627,5,3
157,628,15,6
158,629,9,3
158,630,3,2
158,631,0,1
158,632,3,1
159,633,1,1
159,634,5,3
159,635,1,0
159,636,3,1
160,637,2,0
160,638,10,4
160,639,0,2
160,640,6,3
161,641,8,1
161,642,2,2
161,643,0,1
161,644,4,3
162,645,2,1
162,646,19,8
162,647,2,0
162,648,2,2
163,649,4,2
163,650,2,1
163,651,11,3
163,652,9,6
164,653,0,1
164,654,1,0
164,655,26,10
164,656,1,1
165,657,0,1
165,658,10,2
165,659,8,5
165,660,1,1
166,661,1,3
166,662,1,1
166,663,8,3
166,664,4,0
167,665,9,4
167,666,1,0
167,667,3,2
167,668,1,0
168,669,1,3
168,670,2,0
168,671,1,0
168,672,6,2
169,673,5,3
169,674,11,3
169,675,5,2
169,676,0,1
170,677,4,2
170,678,3,3
170,679,2,2
170,680,9,2
171,681,13,8
171,682,4,1
171,683,1,0
171,684,2,0
172,685,10,7
172,686,9,3
172,687,1,0
172,688,3,1
173,689,3,0
173,690,6,4
173,691,6,4
173,692,3,1
174,693,1,3
174,694,13,4
174,695,8,3
174,696,4,2
175,697,11,5
175,698,0,2
175,699,1,0
175,700,9,3
176,701,8,4
176,702,7,3
176,703,2,1
176,704,3,1
177,705,5,2
177,706,0,1
177,707,5,1
177,708,1,1
178,709,1,0
178,710,12,3
178,711,2,2
178,712,6,4
179,713,4,1
179,714,12,6
179,715,4,3
179,716,3,0
180,717,1,0
180,718,5,1
180,719,2,3
180,720,2,1
181,721,2,0
181,722,5,2
181,723,1,0
181,724,4,4
182,725,5,5
182,726,1,1
182,727,2,0
182,728,15,4
183,729,4,3
183,730,4,2
183,731,3,1
183,732,11,4
184,733,4,1
184,734,11,3
184,735,3,4
184,736,2,1
185,737,3,1
185,738,3,0
185,739,8,6
185,740,2,0
186,741,5,0
186,742,0,2
186,743,11,7
186,744,7,1
187,745,4,3
187,746,1,0
187,747,6,4
187,748,3,0
188,749,5,1
188,750,7,0
188,751,2,3
188,752,6,5
189,753,1,0
189,754,10,4
189,755,6,3
189,756,1,1
190,757,4,0
190,758,7,2
190,759,2,4
190,760,10,4
191,761,2,2
191,762,6,3
191,763,9,4
191,764,3,0
192,765,13,4
192,766,4,2
192,767,0,1
192,768,8,4
193,769,3,0
193,770,5,3
193,771,11,5
193,772,1,1
194,773,5,1
194,774,2,1
194,775,4,2
194,776,15,8
195,777,3,2
195,778,6,3
195,779,1,0
195,780,8,3
196,781,3,2
196,782,0,2
196,783,1,0
196,784,22,8
197,785,4,1
197,786,3,3
197,787,6,3
197,788,3,1
198,789,1,0
198,790,1,3
198,791,1,0
198,792,7,2
199,793,12,5
199,794,1,0
199,795,4,4
199,796,9,3
200,797,1,0
200,798,13,3
200,799,4,5
200,800,1,1
201,801,0,1
201,802,7,3
201,803,8,6
201,804,6,0
202,805,10,5
202,806,2,0
202,807,1,0
202,808,12,7
203,809,11,8
203,810,9,4
203,811,1,0
203,812,5,0
204,813,0,1
204,814,2,2
204,815,5,0
204,816,5,3
205,817,8,7
205,818,3,0
205,819,5,3
205,820,5,0
206,821,9,6
206,822,3,1
206,823,5,2
206,824,1,0
207,825,4,2
207,826,1,0
207,827,8,4
207,828,8,4
208,829,4,0
208,830,6,4
208,831,3,2
208,832,3,1
209,833,1,4
209,834,3,0
209,835,0,1
209,836,7,1
210,837,5,2
210,838,4,0
210,839,7,2
210,840,10,8
211,841,8,3
211,842,2,2
211,843,3,2
211,844,4,1
212,845,3,0
212,846,8,2
212,847,5,4
212,848,7,4
213,849,11,8
213,850,9,0
213,851,3,2
213,852,2,1
214,853,5,4
214,854,2,2
214,855,5,1
214,856,2,0
215,857,3,1
215,858,11,7
215,859,9,3
215,860,3,1
216,861,1,1
216,862,3,1
216,863,1,1
216,864,9,4
217,865,9,2
217,866,3,2
217,867,1,1
217,868,5,3
218,869,3,0
218,870,2,1
218,871,2,2
218,872,6,3
219,873,4,4
219,874,4,4
219,875,7,1
219,876,10,2
220,877,3,0
220,878,8,1
220,879,7,5
220,880,3,3
221,881,1,1
221,882,11,3
221,883,2,1
221,884,2,2
222,885,3,1
222,886,9,3
222,887,2,0
222,888,2,3
223,889,3,0
223,890,2,1
223,891,5,4
223,892,1,0
224,893,1,0
224,894,1,2
224,895,5,3
224,896,7,2
225,897,14,2
225,898,1,2
225,899,5,6
225,900,5,1
226,901,1,2
226,902,3,0
226,903,15,7
226,904,1,0
227,905,1,0
227,906,10,5
227,907,10,4
227,908,3,2
228,909,12,5
228,910,6,1
228,911,6,2
228,912,4,4
229,913,1,0
229,914,13,5
229,915,8,4
229,916,1,2
230,917,5,4
230,918,3,3
230,919,6,0
230,920,2,0
231,921,1,0
231,922,1,0
231,923,1,4
231,924,17,5
232,925,6,1
232,926,2,0
232,927,4,2
232,928,7,6
233,929,9,6
233,930,1,1
233,931,2,0
233,932,5,1
234,933,3,3
234,934,3,1
234,935,4,0
234,936,0,1
235,937,5,0
235,938,6,4
235,939,4,2
235,940,2,2
236,941,6,2
236,942,3,0
236,943,1,0
236,944,6,5
237,945,1,0
237,946,2,2
237,947,2,2
237,948,6,2
238,949,0,1
238,950,11,5
238,951,1,0
238,952,2,0
239,953,3,1
239,954,16,8
239,955,2,1
239,956,4,2
240,957,1,3
240,958,5,3
240,959,7,1
240,960,1,0
241,961,19,7
241,962,2,0
241,963,4,3
241,964,2,2
242,965,3,1
242,966,0,1
242,967,13,5
242,968,1,1
243,969,1,0
243,970,1,0
243,971,7,3
243,972,2,2
244,973,13,3
244,974,3,0
244,975,3,2
244,976,3,5
245,977,5,3
245,978,3,0
245,979,2,0
245,980,0,2
246,981,4,3
246,982,2,1
246,983,7,2
246,984,1,0
247,985,1,1
247,986,7,3
247,987,1,1
247,988,2,1
248,989,3,1
248,990,1,1
248,991,2,2
248,992,4,1
249,993,5,1
249,994,7,2
249,995,4,1
249,996,2,5
250,997,3,1
250,998,6,3
250,999,1,1
250,1000,4,1
251,1001,1,0
251,1002,6,1
251,1003,2,1
251,1004,5,4
252,1005,5,1
252,1006,1,4
252,1007,9,2
252,1008,1,0
253,1009,0,1
253,1010,15,6
253,1011,3,3
253,1012,3,0
254,1013,4,1
254,1014,5,0
254,1015,6,4
254,1016,3,3
255,1017,9,3
255,1018,11,3
255,1019,5,4
255,1020,3,2
256,1021,7,1
256,1022,5,5
256,1023,2,1
256,1024,2,0
257,1025,3,1
257,1026,2,2
257,1027,1,1
257,1028,12,4
258,1029,2,2
258,1030,7,1
258,1031,6,2
258,1032,5,4
259,1033,3,0
259,1034,1,3
259,1035,8,3
259,1036,4,2
260,1037,4,1
260,1038,3,0
260,1039,1,0
260,1040,4,5
261,1041,5,3
261,1042,8,0
261,1043,2,2
261,1044,3,3
262,1045,2,2
262,1046,4,2
262,1047,3,1
262,1048,2,1
263,1049,3,0
263,1050,0,2
263,1051,13,4
263,1052,0,1
264,1053,0,1
264,1054,0,2
264,1055,2,0
264,1056,18,6
265,1057,3,4
265,1058,1,2
265,1059,12,1
265,1060,1,1
266,1061,4,0
266,1062,12,5
266,1063,4,3
266,1064,0,1
267,1065,6,2
267,1066,1,0
267,1067,2,1
267,1068,15,8
268,1069,9,3
268,1070,14,7
268,1071,0,1
268,1072,2,0
269,1073,6,3
269,1074,1,3
269,1075,7,2
269,1076,13,4
270,1077,4,1
270,1078,3,2
270,1079,8,4
270,1080,8,3
271,1081,3,2
271,1082,2,0
271,1083,6,4
271,1084,3,1
272,1085,1,1
272,1086,9,5
272,1087,3,1
272,1088,3,0
273,1089,13,5
273,1090,3,4
273,1091,7,0
273,1092,0,1
274,1093,0,1
274,1094,2,2
274,1095,6,1
274,1096,6,2
275,1097,7,4
275,1098,4,2
275,1099,2,1
275,1100,3,0
276,1101,4,0
276,1102,7,3
276,1103,10,7
276,1104,1,0
277,1105,3,0
277,1106,4,0
277,1107,4,3
277,1108,2,3
278,1109,0,1
278,1110,4,2
278,1111,1,0
278,1112,17,7
279,1113,4,1
279,1114,3,1
279,1115,8,4
279,1116,3,3
280,1117,2,1
280,1118,4,3
280,1119,12,3
280,1120,5,3
281,1121,1,0
281,1122,4,1
281,1123,3,3
281,1124,3,1
282,1125,7,4
282,1126,1,0
282,1127,3,0
282,1128,4,3
283,1129,11,4
283,1130,8,4
283,1131,7,2
283,1132,0,2
284,1133,8,4
284,1134,5,4
284,1135,1,0
284,1136,9,3
285,1137,9,3
285,1138,4,0
285,1139,3,4
285,1140,2,2
286,1141,2,0
286,1142,2,0
286,1143,3,3
286,1144,5,3
287,1145,9,4
287,1146,6,4
287,1147,1,1
287,1148,2,0
288,1149,8,2
288,1150,4,1
288,1151,3,4
288,1152,6,2
289,1153,3,0
289,1154,6,3
289,1155,2,1
289,1156,4,3
290,1157,3,3
290,1158,7,3
290,1159,1,0
290,1160,2,0
291,1161,5,4
291,1162,1,0
291,1163,9,2
291,1164,1,1
292,1165,2,2
292,1166,6,0
292,1167,16,9
292,1168,1,1
293,1169,5,2
293,1170,12,5
293,1171,2,0
293,1172,9,5
294,1173,1,1
294,1174,7,6
294,1175,2,2
294,1176,15,3
295,1177,1,0
295,1178,5,1
295,1179,16,8
295,1180,0,1
296,1181,2,0
296,1182,11,6
296,1183,3,2
296,1184,2,1
297,1185,2,2
297,1186,2,0
297,1187,13,8
297,1188,6,0
298,1189,2,1
298,1190,2,1
298,1191,6,3
298,1192,2,1
299,1193,14,4
299,1194,4,3
299,1195,4,4
299,1196,3,0
300,1197,3,1
300,1198,1,2
300,1199,9,4
300,1200,3,0
301,1201,5,2
301,1202,3,0
301,1203,1,2
301,1204,2,1
302,1205,3,4
302,1206,7,2
302,1207,3,1
302,1208,12,4
303,1209,1,0
303,1210,4,4
303,1211,4,1
303,1212,7,3
304,1213,3,2
304,1214,1,0
304,1215,4,0
304,1216,4,4
305,1217,6,6
305,1218,1,0
305,1219,1,1
305,1220,10,2
306,1221,2,2
306,1222,3,1
306,1223,5,2
306,1224,4,1
307,1225,9,3
307,1226,1,0
307,1227,10,5
307,1228,5,3
308,1229,7,5
308,1230,9,3
308,1231,6,1
308,1232,6,3
309,1233,7,4
309,1234,9,5
309,1235,8,2
309,1236,1,0
310,1237,9,4
310,1238,3,1
310,1239,2,1
310,1240,1,1
311,1241,1,0
311,1242,3,4
311,1243,18,6
311,1244,1,0
312,1245,1,0
312,1246,2,2
312,1247,5,2
312,1248,8,4
313,1249,2,2
313,1250,1,0
313,1251,15,7
313,1252,1,0
314,1253,3,2
314,1254,3,1
314,1255,10,3
314,1256,2,2
315,1257,1,1
315,1258,14,6
315,1259,1,0
315,1260,7,4
316,1261,4,0
316,1262,3,1
316,1263,6,5
316,1264,2,1
317,1265,4,1
317,1266,1,0
317,1267,5,2
317,1268,6,5
318,1269,4,2
318,1270,1,0
318,1271,10,5
318,1272,1,0
319,1273,1,0
319,1274,8,5
319,1275,8,2
319,1276,1,1
320,1277,2,3
320,1278,14,5
320,1279,4,1
320,1280,4,2
321,1281,13,6
321,1282,1,0
321,1283,9,5
321,1284,2,0
322,1285,2,1
322,1286,2,1
322,1287,18,8
322,1288,1,1
323,1289,9,3
323,1290,1,1
323,1291,9,4
323,1292,4,3
324,1293,2,0
324,1294,9,3
324,1295,0,2
324,1296,13,6
325,1297,3,2
325,1298,2,2
325,1299,7,2
325,1300,1,0
326,1301,1,1
326,1302,15,6
326,1303,2,1
326,1304,0,1
327,1305,2,3
327,1306,0,2
327,1307,14,2
327,1308,2,2
328,1309,6,3
328,1310,10,2
328,1311,7,5
328,1312,1,1
329,1313,1,1
329,1314,14,4
329,1315,3,1
329,1316,10,6
330,1317,1,0
330,1318,3,0
330,1319,13,5
330,1320,5,5
331,1321,2,1
331,1322,0,1
331,1323,8,3
331,1324,9,4
332,1325,1,2
332,1326,20,7
332,1327,1,2
332,1328,3,1
333,1329,12,3
333,1330,5,1
333,1331,1,0
333,1332,6,7
334,1333,14,7
334,1334,3,2
334,1335,5,1
334,1336,1,1
335,1337,4,2
335,1338,10,4
335,1339,0,1
335,1340,2,0
336,1341,7,1
336,1342,6,3
336,1343,1,1
336,1344,7,4
337,1345,5,3
337,1346,2,0
337,1347,0,1
337,1348,5,2
338,1349,2,2
338,1350,9,3
338,1351,5,2
338,1352,0,1
339,1353,3,3
339,1354,2,0
339,1355,5,2
339,1356,1,0
340,1357,2,1
340,1358,10,3
340,1359,12,7
340,1360,4,1
341,1361,4,1
341,1362,10,3
341,1363,4,4
341,1364,0,1
342,1365,7,3
342,1366,4,1
342,1367,2,1
342,1368,2,2
343,1369,5,2
343,1370,3,1
343,1371,10,4
343,1372,1,2
344,1373,6,0
344,1374,10,7
344,1375,1,0
344,1376,7,4
345,1377,1,0
345,1378,10,6
345,1379,5,3
345,1380,2,0
346,1381,3,2
346,1382,1,0
346,1383,2,0
346,1384,14,7
347,1385,3,4
347,1386,1,0
347,1387,8,1
347,1388,8,4
348,1389,1,0
348,1390,1,0
348,1391,1,0
348,1392,7,5
349,1393,8,3
349,1394,2,1
349,1395,6,4
349,1396,6,2
350,1397,5,2
350,1398,12,3
350,1399,3,2
350,1400,1,2
351,1401,13,4
351,1402,1,1
351,1403,0,1
351,1404,0,1
352,1405,3,1
352,1406,0,1
352,1407,11,5
352,1408,4,1
353,1409,8,1
353,1410,8,8
353,1411,3,1
353,1412,2,0
354,1413,7,2
354,1414,1,2
354,1415,2,2
354,1416,1,0
355,1417,6,0
355,1418,7,2
355,1419,6,6
355,1420,6,3
356,1421,14,5
356,1422,1,2
356,1423,2,2
356,1424,1,0
357,1425,2,4
357,1426,2,0
357,1427,1,0
357,1428,6,2
358,1429,6,2
358,1430,8,1
358,1431,5,6
358,1432,6,2
359,1433,2,1
359,1434,9,4
359,1435,1,2
359,1436,5,1
360,1437,7,6
360,1438,3,0
360,1439,4,1
360,1440,1,0
361,1441,3,1
361,1442,3,3
361,1443,4,2
361,1444,5,1
362,1445,0,1
362,1446,4,0
362,1447,11,4
362,1448,13,7
363,1449,2,1
363,1450,3,0
363,1451,3,2
363,1452,4,3
364,1453,2,1
364,1454,6,5
364,1455,3,1
364,1456,10,2
365,1457,20,9
365,1458,1,0
365,1459,2,0
365,1460,2,3
366,1461,2,1
366,1462,4,3
366,1463,3,1
366,1464,2,0
367,1465,2,1
367,1466,5,2
367,1467,2,1
367,1468,6,3
368,1469,4,1
368,1470,1,0
368,1471,1,3
368,1472,10,3
369,1473,17,5
369,1474,0,1
369,1475,7,2
369,1476,4,4
370,1477,4,3
370,1478,1,0
370,1479,14,5
370,1480,3,2
371,1481,4,0
371,1482,5,2
371,1483,6,5
371,1484,10,5
372,1485,1,0
372,1486,5,1
372,1487,6,5
372,1488,6,2
373,1489,3,1
373,1490,3,1
373,1491,6,3
373,1492,4,2
374,1493,0,1
374,1494,1,0
374,1495,2,2
374,1496,11,4
375,1497,0,1
375,1498,4,0
375,1499,1,1
375,1500,6,4
376,1501,10,5
376,1502,7,3
376,1503,1,0
376,1504,2,1
377,1505,1,0
377,1506,2,1
377,1507,4,5
377,1508,11,3
378,1509,3,2
378,1510,2,0
378,1511,15,7
378,1512,2,1
379,1513,12,6
379,1514,1,0
379,1515,6,4
379,1516,6,2
380,1517,2,0
380,1518,8,0
380,1519,7,7
380,1520,4,3
381,1521,2,1
381,1522,6,0
381,1523,4,3
381,1524,0,2
382,1525,4,2
382,1526,5,1
382,1527,8,3
382,1528,1,2
383,1529,0,2
383,1530,5,1
383,1531,3,3
383,1532,5,0
384,1533,10,5
384,1534,6,3
384,1535,4,3
384,1536,8,1
385,1537,1,0
385,1538,3,0
385,1539,21,12
385,1540,1,0
386,1541,6,1
386,1542,5,5
386,1543,4,0
386,1544,2,2
387,1545,2,1
387,1546,1,0
387,1547,2,1
387,1548,8,4
388,1549,12,7
388,1550,2,0
388,1551,1,0
388,1552,1,0
389,1553,12,7
389,1554,7,2
389,1555,2,0
389,1556,0,1
390,1557,3,1
390,1558,5,0
390,1559,17,9
390,1560,0,1
391,1561,7,3
391,1562,7,4
391,1563,2,0
391,1564,5,2
392,1565,6,3
392,1566,5,2
392,1567,6,3
392,1568,1,0
393,1569,5,4
393,1570,12,5
393,1571,7,2
393,1572,1,0
394,1573,1,1
394,1574,7,3
394,1575,2,0
394,1576,14,7
395,1577,5,5
395,1578,3,1
395,1579,3,1
395,1580,4,0
396,1581,3,2
396,1582,2,1
396,1583,3,1
396,1584,5,2
397,1585,6,3
397,1586,2,1
397,1587,0,1
397,1588,17,6
398,1589,1,0
398,1590,7,3
398,1591,2,1
398,1592,6,4
399,1593,1,1
399,1594,1,1
399,1595,6,3
399,1596,8,2
400,1597,6,3
400,1598,2,0
400,1599,13,6
400,1600,2,1
401,1601,1,2
401,1602,5,1
401,1603,2,2
401,1604,3,1
402,1605,2,2
402,1606,1,1
402,1607,8,4
402,1608,3,0
403,1609,4,1
403,1610,3,1
403,1611,5,1
403,1612,4,4
404,1613,9,6
404,1614,5,2
404,1615,5,1
404,1616,2,1
405,1617,5,0
405,1618,3,1
405,1619,2,2
405,1620,10,6
406,1621,1,0
406,1622,3,2
406,1623,5,2
406,1624,2,2
407,1625,7,2
407,1626,1,1
407,1627,1,2
407,1628,6,2
408,1629,1,0
408,1630,3,0
408,1631,3,6
408,1632,9,2
409,1633,4,4
409,1634,9,3
409,1635,3,0
409,1636,12,5
410,1637,6,4
410,1638,6,2
410,1639,2,1
410,1640,2,0
411,1641,8,5
411,1642,5,1
411,1643,1,1
411,1644,2,1
412,1645,1,0
412,1646,4,4
412,1647,20,8
412,1648,1,0
413,1649,3,2
413,1650,3,2
413,1651,2,1
413,1652,3,1
414,1653,11,8
414,1654,1,0
414,1655,3,0
414,1656,1,0
415,1657,1,0
415,1658,9,1
415,1659,8,8
415,1660,1,0
416,1661,2,0
