gameID,playerID,nRabbits,nSquirrels
100,399,15,5
100,400,3,0
101,401,8,0
101,402,2,1
101,403,13,7
101,404,2,1
102,405,7,4
102,406,10,1
102,407,4,3
102,408,2,0
103,409,2,0
103,410,5,1
103,411,13,6
103,412,2,1
104,413,1,1
104,414,8,2
104,415,2,0
104,416,4,2
105,417,1,0
105,418,2,0
105,419,14,3
105,420,3,4
106,421,3,0
106,422,3,1
106,423,3,2
106,424,2,1
107,425,4,1
107,426,2,2
107,427,5,2
107,428,4,0
108,429,3,3
108,430,0,1
108,431,6,3
108,432,13,1
109,433,3,2
109,434,0,1
109,435,21,6
109,436,5,1
110,437,1,0
110,438,11,4
110,439,1,0
110,440,8,3
111,441,1,2
111,442,3,1
111,443,14,3
111,444,3,2
112,445,3,2
112,446,9,3
112,447,3,1
112,448,1,0
113,449,6,1
113,450,2,0
113,451,5,4
113,452,7,2
114,453,15,2
114,454,2,2
114,455,2,0
114,456,8,6
115,457,1,0
115,458,3,0
115,459,7,3
115,460,0,1
116,461,1,0
116,462,6,1
116,463,4,2
116,464,1,1
117,465,16,6
117,466,2,0
117,467,4,0
117,468,5,3
118,469,4,1
118,470,16,5
118,471,1,1
118,472,6,2
119,473,2,2
119,474,1,0
119,475,5,2
119,476,6,1
120,477,4,5
120,478,6,0
120,479,11,2
120,480,0,1
121,481,6,1
121,482,5,1
121,483,11,4
121,484,6,4
122,485,10,3
122,486,2,0
122,487,8,6
122,488,8,1
123,489,0,1
123,490,5,2
123,491,15,5
123,492,4,1
124,493,2,0
124,494,1,1
124,495,8,2
124,496,1,1
125,497,8,4
125,498,2,0
125,499,4,1
125,500,9,3
126,501,4,1
126,502,13,3
126,503,0,3
126,504,6,1
127,505,14,8
127,506,5,1
127,507,3,0
127,508,2,0
128,509,1,0
128,510,17,7
128,511,5,2
128,512,3,0
129,513,0,1
129,514,1,1
129,515,6,1
129,516,11,3
130,517,7,0
130,518,9,4
130,519,2,2
130,520,2,1
131,521,3,1
131,522,12,2
131,523,0,1
131,524,3,2
132,525,18,7
132,526,1,2
132,527,7,1
132,528,3,0
133,529,5,1
133,530,1,0
133,531,2,1
133,532,13,5
134,533,8,4
134,534,1,1
134,535,12,1
134,536,0,1
135,537,5,5
135,538,2,0
135,539,6,0
135,540,8,2
136,541,5,3
136,542,4,0
136,543,2,2
136,544,1,0
137,545,3,4
137,546,5,1
137,547,10,3
137,548,4,0
138,549,1,3
138,550,2,0
138,551,8,4
138,552,13,1
139,553,0,1
139,554,7,3
139,555,3,0
139,556,5,2
140,557,6,3
140,558,7,2
140,559,2,2
140,560,13,3
141,561,4,0
141,562,10,3
141,563,1,2
141,564,2,1
142,565,9,4
142,566,2,1
142,567,1,0
142,568,3,0
143,569,7,1
143,570,2,0
143,571,5,4
143,572,1,1
144,573,5,2
144,574,5,1
144,575,9,2
144,576,5,3
145,577,5,0
145,578,8,4
145,579,1,1
145,580,12,4
146,581,5,2
146,582,1,0
146,583,2,1
146,584,7,2
147,585,5,1
147,586,8,6
147,587,3,1
147,588,8,0
148,589,0,1
148,590,6,3
148,591,2,1
148,592,5,0
149,593,7,1
149,594,15,3
149,595,2,3
149,596,3,2
150,597,2,0
150,598,2,2
150,599,9,3
150,600,4,1
151,601,1,1
151,602,0,1
151,603,1,0
151,604,10,2
152,605,7,0
152,606,3,3
152,607,3,0
152,608,17,7
153,609,4,2
153,610,3,1
153,611,2,0
153,612,2,1
154,613,4,3
154,614,12,4
154,615,3,0
154,616,4,1
155,617,10,1
155,618,2,4
155,619,11,3
155,620,3,1
156,621,12,4
156,622,1,1
156,623,1,0
156,624,10,4
157,625,2,1
157,626,0,1
157,627,10,3
157,628,4,1
158,629,1,1
158,630,8,1
158,631,2,0
158,632,2,3
159,633,4,0
159,634,10,4
159,635,7,4
159,636,5,1
160,637,4,4
160,638,14,4
160,639,9,2
160,640,2,0
161,641,2,0
161,642,7,5
161,643,1,1
161,644,11,2
162,645,5,2
162,646,2,1
162,647,7,3
162,648,6,1
163,649,7,1
163,650,4,3
163,651,4,3
163,652,10,2
164,653,0,1
164,654,12,2
164,655,0,2
164,656,1,0
165,657,12,4
165,658,6,1
165,659,1,0
165,660,10,5
166,661,4,0
166,662,9,5
166,663,2,0
166,664,2,1
167,665,2,1
167,666,5,2
167,667,3,0
167,668,1,1
168,669,3,0
168,670,4,3
168,671,16,4
168,672,1,2
169,673,11,3
169,674,4,2
169,675,2,0
169,676,1,1
170,677,11,3
170,678,0,1
170,679,2,1
170,680,4,1
171,681,23,8
171,682,3,1
171,683,0,1
171,684,3,0
172,685,10,5
172,686,7,1
172,687,5,2
172,688,2,0
173,689,13,6
173,690,1,0
173,691,1,0
173,692,3,0
174,693,4,4
174,694,5,1
174,695,3,0
174,696,1,0
175,697,4,2
175,698,5,4
175,699,3,0
175,700,7,1
176,701,8,2
176,702,0,3
176,703,2,0
176,704,3,0
177,705,11,4
177,706,8,4
177,707,2,0
177,708,3,0
178,709,11,5
178,710,7,3
178,711,11,2
178,712,1,0
179,713,5,0
179,714,2,0
179,715,4,3
179,716,2,2
180,717,3,3
180,718,9,2
180,719,6,2
180,720,1,0
181,721,1,0
181,722,1,0
181,723,12,5
181,724,1,0
182,725,1,1
182,726,8,2
182,727,2,1
182,728,2,1
183,729,8,5
183,730,2,0
183,731,3,0
183,732,5,2
184,733,3,2
184,734,8,1
184,735,13,6
184,736,1,0
185,737,3,1
185,738,7,3
185,739,4,2
185,740,4,0
186,741,6,5
186,742,2,1
186,743,8,1
186,744,11,2
187,745,1,0
187,746,3,1
187,747,13,6
187,748,11,3
188,749,16,5
188,750,3,0
188,751,5,3
188,752,5,2
189,753,8,2
189,754,12,7
189,755,3,0
189,756,1,0
190,757,5,2
190,758,1,0
190,759,7,1
190,760,1,2
191,761,1,1
191,762,6,4
191,763,19,4
191,764,1,0
192,765,3,0
192,766,2,2
192,767,8,2
192,768,0,1
193,769,3,0
193,770,2,0
193,771,17,8
193,772,7,2
194,773,3,2
194,774,13,3
194,775,6,1
194,776,1,2
195,777,1,0
195,778,1,0
195,779,11,3
195,780,0,2
196,781,11,2
196,782,5,3
196,783,3,1
196,784,4,2
197,785,7,2
197,786,5,2
197,787,8,2
197,788,1,2
198,789,3,0
198,790,0,2
198,791,4,1
198,792,6,2
199,793,3,3
199,794,4,1
199,795,3,1
199,796,9,2
200,797,6,3
200,798,7,3
200,799,1,0
200,800,3,0
201,801,3,1
201,802,2,1
201,803,8,2
201,804,3,2
202,805,3,2
202,806,5,4
202,807,11,2
202,808,2,0
203,809,1,0
203,810,12,3
203,811,3,2
203,812,6,3
204,813,2,0
204,814,6,3
204,815,0,2
204,816,5,0
205,817,3,0
205,818,4,1
205,819,7,4
205,820,1,0
206,821,1,0
206,822,18,7
206,823,3,1
206,824,2,0
207,825,19,9
207,826,1,0
207,827,0,1
207,828,7,0
208,829,1,0
208,830,3,1
208,831,6,2
208,832,2,2
209,833,11,1
209,834,3,3
209,835,6,2
209,836,4,3
210,837,8,1
210,838,7,5
210,839,0,1
210,840,3,0
211,841,2,1
211,842,10,7
211,843,5,1
211,844,7,0
212,845,1,1
212,846,15,5
212,847,3,1
212,848,2,0
213,849,12,5
213,850,3,0
213,851,2,1
213,852,4,1
214,853,0,2
214,854,5,0
214,855,2,0
214,856,5,2
215,857,2,0
215,858,1,1
215,859,11,4
215,860,4,2
216,861,1,0
216,862,10,1
216,863,2,1
216,864,5,4
217,865,6,1
217,866,4,3
217,867,5,1
217,868,0,1
218,869,4,1
218,870,7,3
218,871,7,4
218,872,6,1
219,873,6,2
219,874,1,1
219,875,5,0
219,876,13,6
220,877,2,1
220,878,5,0
220,879,2,0
220,880,3,3
221,881,1,3
221,882,17,5
221,883,9,0
221,884,3,2
222,885,3,0
222,886,4,1
222,887,11,2
222,888,3,5
223,889,7,3
223,890,5,0
223,891,6,1
223,892,5,4
224,893,6,4
224,894,2,1
224,895,16,3
224,896,3,1
225,897,6,2
225,898,4,0
225,899,3,0
225,900,7,5
226,901,3,1
226,902,6,2
226,903,1,0
226,904,3,2
227,905,5,2
227,906,6,3
227,907,3,1
227,908,7,1
228,909,3,0
228,910,2,1
228,911,4,1
228,912,3,3
229,913,1,0
229,914,3,3
229,915,6,1
229,916,8,3
230,917,5,0
230,918,1,1
230,919,6,4
230,920,1,0
231,921,1,2
231,922,3,0
231,923,4,2
231,924,3,0
232,925,6,1
232,926,4,5
232,927,3,0
232,928,2,0
233,929,15,1
233,930,1,1
233,931,5,4
233,932,6,3
234,933,9,3
234,934,3,0
234,935,0,1
234,936,4,2
235,937,11,2
235,938,7,2
235,939,1,1
235,940,0,2
236,941,7,5
236,942,2,1
236,943,4,0
236,944,2,0
237,945,3,0
237,946,15,6
237,947,0,1
237,948,5,1
238,949,3,1
238,950,3,0
238,951,5,4
238,952,1,0
239,953,5,2
239,954,4,2
239,955,6,2
239,956,13,4
240,957,2,0
240,958,2,2
240,959,4,0
240,960,4,2
241,961,9,1
241,962,7,5
241,963,1,0
241,964,4,2
242,965,6,2
242,966,22,6
242,967,0,1
242,968,0,1
243,969,3,0
243,970,2,3
243,971,5,1
243,972,5,2
244,973,4,3
244,974,3,0
244,975,2,0
244,976,8,3
245,977,8,2
245,978,8,3
245,979,5,2
245,980,3,2
246,981,5,1
246,982,2,1
246,983,8,3
246,984,7,3
247,985,5,1
247,986,2,0
247,987,3,2
247,988,2,1
248,989,7,0
248,990,11,5
248,991,1,0
248,992,1,2
249,993,2,0
249,994,11,4
249,995,1,1
249,996,1,1
250,997,11,3
250,998,12,4
250,999,5,2
250,1000,1,1
251,1001,5,3
251,1002,15,5
251,1003,5,1
251,1004,2,0
252,1005,18,4
252,1006,3,2
252,1007,1,2
252,1008,1,0
253,1009,21,6
253,1010,4,2
253,1011,2,1
253,1012,2,1
254,1013,2,3
254,1014,12,1
254,1015,1,1
254,1016,1,1
255,1017,2,1
255,1018,16,3
255,1019,2,3
255,1020,5,2
256,1021,7,5
256,1022,10,1
256,1023,11,3
256,1024,1,1
257,1025,12,2
257,1026,1,0
257,1027,8,7
257,1028,4,0
258,1029,1,0
258,1030,2,0
258,1031,1,0
258,1032,16,7
259,1033,15,3
259,1034,1,3
259,1035,4,2
259,1036,6,1
260,1037,4,2
260,1038,13,5
260,1039,7,2
260,1040,1,0
261,1041,1,0
261,1042,3,0
261,1043,14,6
261,1044,1,1
262,1045,11,2
262,1046,5,1
262,1047,5,4
262,1048,0,1
263,1049,4,3
263,1050,9,3
263,1051,1,0
263,1052,5,1
264,1053,4,3
264,1054,1,0
264,1055,6,1
264,1056,1,1
265,1057,3,2
265,1058,9,1
265,1059,1,0
265,1060,12,6
266,1061,7,1
266,1062,8,3
266,1063,9,4
266,1064,3,2
267,1065,11,1
267,1066,12,5
267,1067,1,2
267,1068,1,1
268,1069,5,2
268,1070,9,2
268,1071,1,0
268,1072,2,2
269,1073,2,0
269,1074,5,2
269,1075,9,4
269,1076,7,2
270,1077,6,3
270,1078,6,3
270,1079,8,2
270,1080,8,2
271,1081,2,3
271,1082,12,3
271,1083,13,4
271,1084,1,0
272,1085,5,0
272,1086,3,2
272,1087,10,4
272,1088,1,1
273,1089,0,1
273,1090,7,4
273,1091,4,0
273,1092,2,0
274,1093,7,3
274,1094,6,2
274,1095,1,0
274,1096,1,1
275,1097,2,0
275,1098,1,2
275,1099,10,2
275,1100,0,1
276,1101,8,4
276,1102,7,1
276,1103,8,3
276,1104,2,1
277,1105,12,5
277,1106,1,0
277,1107,2,0
277,1108,7,3
278,1109,7,2
278,1110,7,2
278,1111,11,4
278,1112,0,1
279,1113,1,1
279,1114,1,0
279,1115,2,1
279,1116,8,3
280,1117,4,2
280,1118,2,0
280,1119,4,3
280,1120,14,4
281,1121,4,0
281,1122,6,4
281,1123,5,1
281,1124,1,1
282,1125,5,3
282,1126,11,4
282,1127,1,0
282,1128,3,0
283,1129,14,6
283,1130,1,0
283,1131,2,0
283,1132,10,4
284,1133,3,3
284,1134,4,1
284,1135,3,0
284,1136,2,1
285,1137,1,0
285,1138,11,3
285,1139,10,4
285,1140,4,2
286,1141,7,1
286,1142,1,0
286,1143,1,3
286,1144,14,4
287,1145,5,1
287,1146,2,2
287,1147,2,0
287,1148,3,2
288,1149,4,2
288,1150,7,2
288,1151,10,6
288,1152,7,0
289,1153,6,1
289,1154,1,0
289,1155,2,2
289,1156,3,1
290,1157,1,0
290,1158,8,4
290,1159,4,2
290,1160,2,0
291,1161,6,2
291,1162,1,1
291,1163,2,1
291,1164,2,0
292,1165,12,4
292,1166,2,0
292,1167,11,3
292,1168,3,3
293,1169,15,4
293,1170,8,5
293,1171,6,0
293,1172,1,1
294,1173,11,4
294,1174,4,3
294,1175,2,1
294,1176,7,1
295,1177,3,1
295,1178,3,0
295,1179,8,3
295,1180,1,1
296,1181,2,0
296,1182,3,3
296,1183,6,1
296,1184,1,0
297,1185,14,3
297,1186,5,5
297,1187,2,0
297,1188,8,2
298,1189,2,1
298,1190,4,2
298,1191,10,2
298,1192,11,4
299,1193,1,0
299,1194,5,2
299,1195,4,2
299,1196,11,4
300,1197,5,1
300,1198,4,1
300,1199,5,1
300,1200,3,3
301,1201,1,1
301,1202,1,0
301,1203,18,4
301,1204,0,2
302,1205,4,0
302,1206,7,1
302,1207,3,6
302,1208,10,1
303,1209,2,0
303,1210,14,6
303,1211,1,1
303,1212,3,0
304,1213,1,0
304,1214,1,0
304,1215,1,1
304,1216,9,4
305,1217,5,0
305,1218,0,1
305,1219,5,0
305,1220,14,7
306,1221,11,4
306,1222,1,2
306,1223,6,2
306,1224,3,0
307,1225,8,4
307,1226,1,0
307,1227,3,0
307,1228,4,2
308,1229,23,8
308,1230,0,1
308,1231,1,0
308,1232,1,0
309,1233,7,1
309,1234,11,5
309,1235,4,0
309,1236,5,4
310,1237,9,2
310,1238,14,6
310,1239,1,1
310,1240,5,1
311,1241,3,0
311,1242,2,2
311,1243,3,3
311,1244,8,1
312,1245,4,0
312,1246,7,3
312,1247,7,4
312,1248,6,1
313,1249,1,1
313,1250,3,0
313,1251,18,7
313,1252,4,1
314,1253,4,0
314,1254,6,2
314,1255,1,2
314,1256,1,1
315,1257,5,0
315,1258,1,0
315,1259,5,3
315,1260,1,2
316,1261,1,0
316,1262,3,1
316,1263,2,0
316,1264,5,3
317,1265,2,1
317,1266,5,2
317,1267,3,1
317,1268,6,2
318,1269,5,2
318,1270,2,1
318,1271,6,3
318,1272,9,2
319,1273,2,0
319,1274,5,1
319,1275,7,3
319,1276,0,1
320,1277,6,0
320,1278,13,7
320,1279,4,2
320,1280,1,0
321,1281,6,5
321,1282,9,3
321,1283,9,1
321,1284,2,0
322,1285,7,3
322,1286,3,0
322,1287,8,2
322,1288,1,2
323,1289,5,3
323,1290,14,4
323,1291,1,1
323,1292,4,0
324,1293,4,0
324,1294,5,2
324,1295,10,3
324,1296,2,2
325,1297,8,3
325,1298,0,1
325,1299,7,2
325,1300,3,1
326,1301,2,2
326,1302,12,3
326,1303,0,1
326,1304,9,2
327,1305,3,1
327,1306,1,0
327,1307,6,2
327,1308,5,2
328,1309,3,0
328,1310,1,1
328,1311,4,0
328,1312,4,3
329,1313,9,4
329,1314,0,1
329,1315,9,2
329,1316,1,0
330,1317,2,1
330,1318,9,4
330,1319,0,1
330,1320,4,0
331,1321,2,0
331,1322,10,1
331,1323,0,1
331,1324,3,4
332,1325,6,1
332,1326,2,0
332,1327,4,2
332,1328,4,3
333,1329,12,5
333,1330,1,0
333,1331,2,0
333,1332,2,1
334,1333,1,1
334,1334,7,2
334,1335,9,1
334,1336,10,5
335,1337,7,2
335,1338,3,0
335,1339,2,1
335,1340,3,2
336,1341,4,1
336,1342,1,0
336,1343,8,1
336,1344,17,8
337,1345,4,1
337,1346,0,1
337,1347,2,3
337,1348,12,1
338,1349,4,1
338,1350,4,2
338,1351,11,5
338,1352,5,1
339,1353,1,0
339,1354,4,0
339,1355,10,6
339,1356,5,1
340,1357,5,2
340,1358,6,2
340,1359,3,0
340,1360,4,2
341,1361,6,4
341,1362,1,0
341,1363,9,3
341,1364,5,1
342,1365,0,1
342,1366,6,3
342,1367,3,1
342,1368,12,3
343,1369,2,0
343,1370,2,0
343,1371,1,0
343,1372,7,4
344,1373,1,2
344,1374,2,3
344,1375,1,0
344,1376,10,0
345,1377,7,1
345,1378,1,0
345,1379,8,4
345,1380,1,1
346,1381,9,2
346,1382,4,2
346,1383,11,3
346,1384,1,2
347,1385,3,0
347,1386,4,2
347,1387,1,2
347,1388,3,0
348,1389,3,1
348,1390,7,3
348,1391,1,1
348,1392,2,0
349,1393,1,0
349,1394,6,3
349,1395,1,1
349,1396,19,5
350,1397,4,2
350,1398,2,2
350,1399,3,0
350,1400,3,1
351,1401,2,0
351,1402,13,3
351,1403,1,2
351,1404,3,2
352,1405,1,0
352,1406,3,0
352,1407,7,4
352,1408,1,0
353,1409,10,5
353,1410,2,1
353,1411,3,0
353,1412,4,1
354,1413,4,0
354,1414,14,6
354,1415,1,0
354,1416,0,1
355,1417,0,1
355,1418,2,1
355,1419,10,3
355,1420,3,1
356,1421,3,2
356,1422,4,1
356,1423,0,1
356,1424,5,1
357,1425,0,1
357,1426,2,0
357,1427,6,2
357,1428,7,3
358,1429,1,0
358,1430,3,2
358,1431,4,1
358,1432,4,2
359,1433,6,3
359,1434,1,0
359,1435,9,3
359,1436,5,2
360,1437,13,5
360,1438,1,1
360,1439,2,0
360,1440,7,2
361,1441,8,3
361,1442,1,0
361,1443,2,1
361,1444,1,0
362,1445,1,0
362,1446,5,2
362,1447,4,3
362,1448,2,0
363,1449,4,0
363,1450,1,0
363,1451,1,1
363,1452,5,3
364,1453,11,3
364,1454,8,3
364,1455,1,0
364,1456,5,3
365,1457,9,3
365,1458,6,0
365,1459,13,6
365,1460,1,1
366,1461,6,2
366,1462,2,1
366,1463,2,0
366,1464,2,1
367,1465,3,2
367,1466,2,0
367,1467,6,1
367,1468,3,2
368,1469,4,3
368,1470,0,1
368,1471,5,1
368,1472,3,0
369,1473,8,3
369,1474,7,1
369,1475,4,1
369,1476,10,5
370,1477,2,1
370,1478,12,4
370,1479,2,0
370,1480,1,1
371,1481,7,3
371,1482,1,0
371,1483,4,1
371,1484,0,1
372,1485,2,1
372,1486,1,1
372,1487,12,3
372,1488,3,2
373,1489,12,5
373,1490,10,2
373,1491,0,1
373,1492,4,1
374,1493,1,1
374,1494,1,0
374,1495,0,1
374,1496,9,2
375,1497,4,2
375,1498,5,3
375,1499,4,0
375,1500,5,1
376,1501,9,2
376,1502,1,0
376,1503,1,1
376,1504,11,5
377,1505,8,5
377,1506,2,0
377,1507,1,0
377,1508,1,0
378,1509,9,3
378,1510,2,1
378,1511,3,0
378,1512,4,3
379,1513,6,1
379,1514,5,5
379,1515,3,1
379,1516,6,0
380,1517,9,0
380,1518,5,4
380,1519,1,0
380,1520,9,4
381,1521,1,3
381,1522,4,2
381,1523,17,4
381,1524,7,1
382,1525,7,3
382,1526,6,3
382,1527,3,2
382,1528,5,0
383,1529,10,1
383,1530,1,0
383,1531,10,4
383,1532,8,5
384,1533,6,1
384,1534,6,3
384,1535,1,2
384,1536,2,0
385,1537,8,2
385,1538,1,1
385,1539,2,2
385,1540,3,0
386,1541,8,1
386,1542,8,2
386,1543,4,2
386,1544,3,3
387,1545,6,2
387,1546,10,5
387,1547,4,0
387,1548,5,2
388,1549,11,1
388,1550,2,1
388,1551,10,4
388,1552,1,2
389,1553,4,0
389,1554,1,0
389,1555,2,1
389,1556,4,3
390,1557,10,4
390,1558,5,2
390,1559,5,1
390,1560,2,1
391,1561,10,2
391,1562,1,0
391,1563,2,3
391,1564,1,0
392,1565,5,0
392,1566,2,2
392,1567,3,1
392,1568,9,4
393,1569,1,2
393,1570,1,0
393,1571,1,0
393,1572,14,4
394,1573,9,4
394,1574,7,3
394,1575,1,0
394,1576,2,0
395,1577,6,2
395,1578,4,0
395,1579,4,2
395,1580,7,4
396,1581,6,1
396,1582,1,0
396,1583,8,1
396,1584,9,6
397,1585,4,0
397,1586,3,3
397,1587,5,1
397,1588,7,3
398,1589,7,3
398,1590,4,0
398,1591,1,1
398,1592,3,1
399,1593,2,1
399,1594,11,4
399,1595,1,1
399,1596,3,0
400,1597,5,1
400,1598,1,1
400,1599,4,0
400,1600,5,4
401,1601,11,5
401,1602,4,0
401,1603,1,0
401,1604,2,1
402,1605,1,0
402,1606,0,1
402,1607,4,2
402,1608,7,2
403,1609,0,2
403,1610,5,2
403,1611,6,2
403,1612,9,1
404,1613,6,0
404,1614,3,2
404,1615,4,1
404,1616,0,2
405,1617,8,5
405,1618,2,0
405,1619,12,4
405,1620,4,0
406,1621,8,1
406,1622,3,0
406,1623,2,0
406,1624,16,9
407,1625,1,2
407,1626,19,5
407,1627,2,2
407,1628,7,1
408,1629,1,1
408,1630,7,1
408,1631,6,3
408,1632,1,1
409,1633,10,5
409,1634,2,0
409,1635,4,1
409,1636,2,1
410,1637,2,0
410,1638,2,0
410,1639,5,3
410,1640,3,2
411,1641,2,1
411,1642,8,2
411,1643,4,1
411,1644,7,3
412,1645,1,1
412,1646,10,3
412,1647,11,5
412,1648,5,0
413,1649,7,1
413,1650,3,3
413,1651,10,1
413,1652,0,2
414,1653,4,1
414,1654,13,5
414,1655,2,1
414,1656,9,3
415,1657,6,2
415,1658,6,1
415,1659,1,1
415,1660,8,3
416,1661,1,1
