id,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,batchID,batchIDLastChangedAt,roundID,roundIDLastChangedAt,timerID,timerIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,duration,durationLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,initialized,initializedLastChangedAt,status,statusLastChangedAt,endedReason,endedReasonLastChangedAt
01HWBBMRNYK5V9CTJ1V3XKBXM7,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.830517457Z,true,2024-04-25T19:29:34.56427742Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.830517457Z,01HWBBMREHZXQ5KA7XDMP8P2N0,2024-04-25T19:27:44.830517457Z,01HWBBMRHXATKYEGVQ2XES4Z7F,2024-04-25T19:27:44.830517457Z,0,2024-04-25T19:27:44.830517457Z,observe,2024-04-25T19:27:44.830517457Z,30,2024-04-25T19:27:44.830517457Z,true,2024-04-25T19:29:21.798153198Z,true,2024-04-25T19:29:21.846742456Z,true,2024-04-25T19:29:21.829788623Z,,,,
01HWBBMRP03MZNGYVT5TVWDGY5,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.832153785Z,true,2024-04-25T19:30:39.749387911Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.832153785Z,01HWBBMREKY3V9GZDN3C2VD74T,2024-04-25T19:27:44.832153785Z,01HWBBMRHS7Z1XR7P3P7CPXGKG,2024-04-25T19:27:44.832153785Z,0,2024-04-25T19:27:44.832153785Z,observe,2024-04-25T19:27:44.832153785Z,30,2024-04-25T19:27:44.832153785Z,true,2024-04-25T19:30:17.966684639Z,true,2024-04-25T19:30:18.012565736Z,true,2024-04-25T19:30:17.996423211Z,,,,
01HWBBY5YGXNNFXK3ENS3YQX5N,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.328276197Z,true,2024-04-25T19:36:24.550322041Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.328276197Z,01HWBBY5W18GD9H8J4YAVJN2GM,2024-04-25T19:32:53.328276197Z,01HWBBY5XQYKCP02PZVEH25NVH,2024-04-25T19:32:53.328276197Z,0,2024-04-25T19:32:53.328276197Z,observe,2024-04-25T19:32:53.328276197Z,30,2024-04-25T19:32:53.328276197Z,true,2024-04-25T19:35:54.498664501Z,true,2024-04-25T19:35:54.546292567Z,true,2024-04-25T19:35:54.534518019Z,,,,
01HWBBY5YXKB4Z10H2D9VMAM9C,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.34159548Z,true,2024-04-25T19:33:23.781116139Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.34159548Z,01HWBBY5VR9V4JARPDA56ZNGW5,2024-04-25T19:32:53.34159548Z,01HWBBY5YBHJHNWXYHZ4BWRCKH,2024-04-25T19:32:53.34159548Z,0,2024-04-25T19:32:53.34159548Z,observe,2024-04-25T19:32:53.34159548Z,30,2024-04-25T19:32:53.34159548Z,true,2024-04-25T19:32:53.69421963Z,true,2024-04-25T19:32:53.775025551Z,true,2024-04-25T19:32:53.764693922Z,,,,
01HWBBY5Z0A5X906KHZYYTAA8K,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.344206032Z,true,2024-04-25T19:36:54.675083244Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.344206032Z,01HWBBY5W35P303ZQCG5TCH1KF,2024-04-25T19:32:53.344206032Z,01HWBBY5XW4NXZQHBVVJGV6DHX,2024-04-25T19:32:53.344206032Z,0,2024-04-25T19:32:53.344206032Z,observe,2024-04-25T19:32:53.344206032Z,30,2024-04-25T19:32:53.344206032Z,true,2024-04-25T19:36:24.620404836Z,true,2024-04-25T19:36:24.66860475Z,true,2024-04-25T19:36:24.654192889Z,,,,
01HWBBY5ZEX9AAX3ABHQRMNF33,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.358992582Z,true,2024-04-25T19:35:24.287211483Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.358992582Z,01HWBBY5VVJ739SG4S86N4F1CX,2024-04-25T19:32:53.358992582Z,01HWBBY5YQKEDC8MTZZWW2QS97,2024-04-25T19:32:53.358992582Z,0,2024-04-25T19:32:53.358992582Z,observe,2024-04-25T19:32:53.358992582Z,30,2024-04-25T19:32:53.358992582Z,true,2024-04-25T19:34:54.236656792Z,true,2024-04-25T19:34:54.283902266Z,true,2024-04-25T19:34:54.271071769Z,,,,
01HWBBY5ZKXKFTBS24GZ51KFV5,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.363385631Z,true,2024-04-25T19:34:54.152059695Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.363385631Z,01HWBBY5VZGH0H3JGBZC1ZCWXB,2024-04-25T19:32:53.363385631Z,01HWBBY5YS00EBJ0KM3EGG1H14,2024-04-25T19:32:53.363385631Z,0,2024-04-25T19:32:53.363385631Z,observe,2024-04-25T19:32:53.363385631Z,30,2024-04-25T19:32:53.363385631Z,true,2024-04-25T19:34:24.104092774Z,true,2024-04-25T19:34:24.147244852Z,true,2024-04-25T19:34:24.137423576Z,,,,
01HWBBY5ZPBHB5XYVCF4HT4WSC,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.366167393Z,true,2024-04-25T19:33:53.945185384Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.366167393Z,01HWBBY5VY9E20VW323BB0F6VS,2024-04-25T19:32:53.366167393Z,01HWBBY5YS00EBJ0KM3HX0ABZK,2024-04-25T19:32:53.366167393Z,0,2024-04-25T19:32:53.366167393Z,observe,2024-04-25T19:32:53.366167393Z,30,2024-04-25T19:32:53.366167393Z,true,2024-04-25T19:33:23.88473456Z,true,2024-04-25T19:33:23.945336431Z,true,2024-04-25T19:33:23.927445809Z,,,,
01HWBBY5ZSPAFRZENV2WYZVY92,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.36907741Z,true,2024-04-25T19:34:24.048935774Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.36907741Z,01HWBBY5VT77Q1PJF6GZGS15DV,2024-04-25T19:32:53.36907741Z,01HWBBY5YW0H5J2ST5GFAF4Q1V,2024-04-25T19:32:53.36907741Z,0,2024-04-25T19:32:53.36907741Z,observe,2024-04-25T19:32:53.36907741Z,30,2024-04-25T19:32:53.36907741Z,true,2024-04-25T19:33:54.000409908Z,true,2024-04-25T19:33:54.045097976Z,true,2024-04-25T19:33:54.03487975Z,,,,
01HWBBY62TK7WQ8BWVCBS952DK,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.466882391Z,true,2024-04-25T19:35:54.417921187Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.466882391Z,01HWBBY5VXNN53KPZBMQ77TA9V,2024-04-25T19:32:53.466882391Z,01HWBBY5Z693T3441XZA6MSAC6,2024-04-25T19:32:53.466882391Z,0,2024-04-25T19:32:53.466882391Z,observe,2024-04-25T19:32:53.466882391Z,30,2024-04-25T19:32:53.466882391Z,true,2024-04-25T19:35:24.368061483Z,true,2024-04-25T19:35:24.414301521Z,true,2024-04-25T19:35:24.40157429Z,,,,
01HWBBY63A2XAW0WBEKRHYKPMW,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.482418547Z,true,2024-04-25T19:37:24.85138818Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.482418547Z,01HWBBY5W21CJJ25A3VCZ0DQB6,2024-04-25T19:32:53.482418547Z,01HWBBY5Z7WAQ5ZXBQZV6EDPN6,2024-04-25T19:32:53.482418547Z,0,2024-04-25T19:32:53.482418547Z,observe,2024-04-25T19:32:53.482418547Z,30,2024-04-25T19:32:53.482418547Z,true,2024-04-25T19:36:54.764472939Z,true,2024-04-25T19:36:54.846963438Z,true,2024-04-25T19:36:54.820973093Z,,,,
01HWBBY63GV5JTV79S82JMY8E8,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.488122778Z,true,2024-04-25T19:38:25.126632963Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.488122778Z,01HWBBY5WHPJVBMFG9HFSGTAGS,2024-04-25T19:32:53.488122778Z,01HWBBY5Z8H4B2721RKZBTQ7EN,2024-04-25T19:32:53.488122778Z,0,2024-04-25T19:32:53.488122778Z,observe,2024-04-25T19:32:53.488122778Z,30,2024-04-25T19:32:53.488122778Z,true,2024-04-25T19:37:55.069912775Z,true,2024-04-25T19:37:55.121701351Z,true,2024-04-25T19:37:55.106168318Z,,,,
01HWBBY63HDA10TWDQB7ZMKDSP,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.489710266Z,true,2024-04-25T19:37:54.996494291Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.489710266Z,01HWBBY5WP8RNAH3G347RT0W2X,2024-04-25T19:32:53.489710266Z,01HWBBY5Z8H4B2721RM6GADSF7,2024-04-25T19:32:53.489710266Z,0,2024-04-25T19:32:53.489710266Z,observe,2024-04-25T19:32:53.489710266Z,30,2024-04-25T19:32:53.489710266Z,true,2024-04-25T19:37:24.942259629Z,true,2024-04-25T19:37:24.992529316Z,true,2024-04-25T19:37:24.978764458Z,,,,
01HWBBY63K5NSQ8PCJ8M25JMWY,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.491739896Z,true,2024-04-25T19:38:55.244561802Z,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.491739896Z,01HWBBY5W6DJ200AXJZATSNA4T,2024-04-25T19:32:53.491739896Z,01HWBBY5Z8H4B2721RM2Q2BF0X,2024-04-25T19:32:53.491739896Z,0,2024-04-25T19:32:53.491739896Z,observe,2024-04-25T19:32:53.491739896Z,30,2024-04-25T19:32:53.491739896Z,true,2024-04-25T19:38:25.197364708Z,true,2024-04-25T19:38:25.242661191Z,true,2024-04-25T19:38:25.226693076Z,,,,
